,State,StationID,Address,Latitude,Longitude,Month,Ridership,LN(Ridership),LOG +1,Average Rain,Average Temp,EDHLTH_RAC,EDHLTH_WAC,EMP_RAC_SC,EMP_WAC_SC,LEISER_RAC,LEISER_WAC,OTHER_RAC_,OTHER_WAC_,RETAIL_RAC,RETAIL_WAC,Total Pop,Pop Density,Median Income,HH units,Bachelors,Graduate,Alternate Commuters,ALAND,AWATER,Shape_Leng,Shape_Area,GEO.id,GEO.id2,GEO.display-label,geometry
219,CO,118,38th & Arapahoe,40.015078,-105.246967,Feb,272,5.605802066,1.748637759,0.8,35.8,258.7002493,4472.103972,1261.163716,19562.83855,183.24601,769.312721,700.6465086,13700.38462,118.5709476,621.0372418,2592,0.000619423,63810,1570,483,485,262,4184538,189305,0.106629662,0.000460806,1500000US080130122032,80130122032,"Block Group 2, Census Tract 122.03, Boulder County, Colorado",POINT (-105.246967 40.015078)
220,CO,118,38th & Arapahoe,40.015078,-105.246967,Jan,253,5.533389489,1.742991241,0.7,32.5,258.7002493,4472.103972,1261.163716,19562.83855,183.24601,769.312721,700.6465086,13700.38462,118.5709476,621.0372418,2592,0.000619423,63810,1570,483,485,262,4184538,189305,0.106629662,0.000460806,1500000US080130122032,80130122032,"Block Group 2, Census Tract 122.03, Boulder County, Colorado",POINT (-105.246967 40.015078)
221,CO,118,38th & Arapahoe,40.015078,-105.246967,Jul,521,6.255750042,1.796279388,1.6,72.9,258.7002493,4472.103972,1261.163716,19562.83855,183.24601,769.312721,700.6465086,13700.38462,118.5709476,621.0372418,2592,0.000619423,63810,1570,483,485,262,4184538,189305,0.106629662,0.000460806,1500000US080130122032,80130122032,"Block Group 2, Census Tract 122.03, Boulder County, Colorado",POINT (-105.246967 40.015078)
222,CO,118,38th & Arapahoe,40.015078,-105.246967,Jun,522,6.257667588,1.796412489,2.1,67.1,258.7002493,4472.103972,1261.163716,19562.83855,183.24601,769.312721,700.6465086,13700.38462,118.5709476,621.0372418,2592,0.000619423,63810,1570,483,485,262,4184538,189305,0.106629662,0.000460806,1500000US080130122032,80130122032,"Block Group 2, Census Tract 122.03, Boulder County, Colorado",POINT (-105.246967 40.015078)
223,CO,118,38th & Arapahoe,40.015078,-105.246967,Mar,323,5.777652323,1.761751404,1.7,41,258.7002493,4472.103972,1261.163716,19562.83855,183.24601,769.312721,700.6465086,13700.38462,118.5709476,621.0372418,2592,0.000619423,63810,1570,483,485,262,4184538,189305,0.106629662,0.000460806,1500000US080130122032,80130122032,"Block Group 2, Census Tract 122.03, Boulder County, Colorado",POINT (-105.246967 40.015078)
224,CO,118,38th & Arapahoe,40.015078,-105.246967,May,380,5.940171253,1.773798966,3.1,57.9,258.7002493,4472.103972,1261.163716,19562.83855,183.24601,769.312721,700.6465086,13700.38462,118.5709476,621.0372418,2592,0.000619423,63810,1570,483,485,262,4184538,189305,0.106629662,0.000460806,1500000US080130122032,80130122032,"Block Group 2, Census Tract 122.03, Boulder County, Colorado",POINT (-105.246967 40.015078)
225,CO,118,38th & Arapahoe,40.015078,-105.246967,Nov,317,5.758901774,1.760339671,1.1,40.6,258.7002493,4472.103972,1261.163716,19562.83855,183.24601,769.312721,700.6465086,13700.38462,118.5709476,621.0372418,2592,0.000619423,63810,1570,483,485,262,4184538,189305,0.106629662,0.000460806,1500000US080130122032,80130122032,"Block Group 2, Census Tract 122.03, Boulder County, Colorado",POINT (-105.246967 40.015078)
226,CO,118,38th & Arapahoe,40.015078,-105.246967,Oct,318,5.762051383,1.760577127,1.2,52.9,258.7002493,4472.103972,1261.163716,19562.83855,183.24601,769.312721,700.6465086,13700.38462,118.5709476,621.0372418,2592,0.000619423,63810,1570,483,485,262,4184538,189305,0.106629662,0.000460806,1500000US080130122032,80130122032,"Block Group 2, Census Tract 122.03, Boulder County, Colorado",POINT (-105.246967 40.015078)
227,CO,118,38th & Arapahoe,40.015078,-105.246967,Sep,332,5.805134969,1.763812322,1.5,62.2,258.7002493,4472.103972,1261.163716,19562.83855,183.24601,769.312721,700.6465086,13700.38462,118.5709476,621.0372418,2592,0.000619423,63810,1570,483,485,262,4184538,189305,0.106629662,0.000460806,1500000US080130122032,80130122032,"Block Group 2, Census Tract 122.03, Boulder County, Colorado",POINT (-105.246967 40.015078)
228,CO,119,48th & Arapahoe,40.0149,-105.23558,Apr,238,5.472270674,1.738167571,2.5,49.1,763.2402316,5839.335092,3253.661272,7942.339041,433.2953234,0,1829.341392,2089.340282,227.7843252,13.66366724,2592,0.000619423,63810,1570,483,485,262,4184538,189305,0.106629662,0.000460806,1500000US080130122032,80130122032,"Block Group 2, Census Tract 122.03, Boulder County, Colorado",POINT (-105.23558 40.0149)
229,CO,119,48th & Arapahoe,40.0149,-105.23558,Aug,419,6.03787092,1.780883824,1.5,70.9,763.2402316,5839.335092,3253.661272,7942.339041,433.2953234,0,1829.341392,2089.340282,227.7843252,13.66366724,2592,0.000619423,63810,1570,483,485,262,4184538,189305,0.106629662,0.000460806,1500000US080130122032,80130122032,"Block Group 2, Census Tract 122.03, Boulder County, Colorado",POINT (-105.23558 40.0149)
230,CO,119,48th & Arapahoe,40.0149,-105.23558,Dec,156,5.049856007,1.703278995,0.7,33.4,763.2402316,5839.335092,3253.661272,7942.339041,433.2953234,0,1829.341392,2089.340282,227.7843252,13.66366724,2592,0.000619423,63810,1570,483,485,262,4184538,189305,0.106629662,0.000460806,1500000US080130122032,80130122032,"Block Group 2, Census Tract 122.03, Boulder County, Colorado",POINT (-105.23558 40.0149)
231,CO,119,48th & Arapahoe,40.0149,-105.23558,Feb,151,5.017279837,1.700468324,0.8,35.8,763.2402316,5839.335092,3253.661272,7942.339041,433.2953234,0,1829.341392,2089.340282,227.7843252,13.66366724,2592,0.000619423,63810,1570,483,485,262,4184538,189305,0.106629662,0.000460806,1500000US080130122032,80130122032,"Block Group 2, Census Tract 122.03, Boulder County, Colorado",POINT (-105.23558 40.0149)
232,CO,119,48th & Arapahoe,40.0149,-105.23558,Jan,147,4.990432587,1.698138193,0.7,32.5,763.2402316,5839.335092,3253.661272,7942.339041,433.2953234,0,1829.341392,2089.340282,227.7843252,13.66366724,2592,0.000619423,63810,1570,483,485,262,4184538,189305,0.106629662,0.000460806,1500000US080130122032,80130122032,"Block Group 2, Census Tract 122.03, Boulder County, Colorado",POINT (-105.23558 40.0149)
233,CO,119,48th & Arapahoe,40.0149,-105.23558,Jul,443,6.09356977,1.784871788,1.6,72.9,763.2402316,5839.335092,3253.661272,7942.339041,433.2953234,0,1829.341392,2089.340282,227.7843252,13.66366724,2592,0.000619423,63810,1570,483,485,262,4184538,189305,0.106629662,0.000460806,1500000US080130122032,80130122032,"Block Group 2, Census Tract 122.03, Boulder County, Colorado",POINT (-105.23558 40.0149)
234,CO,119,48th & Arapahoe,40.0149,-105.23558,Jun,491,6.196444128,1.792142538,2.1,67.1,763.2402316,5839.335092,3253.661272,7942.339041,433.2953234,0,1829.341392,2089.340282,227.7843252,13.66366724,2592,0.000619423,63810,1570,483,485,262,4184538,189305,0.106629662,0.000460806,1500000US080130122032,80130122032,"Block Group 2, Census Tract 122.03, Boulder County, Colorado",POINT (-105.23558 40.0149)
235,CO,119,48th & Arapahoe,40.0149,-105.23558,Mar,277,5.624017506,1.750046664,1.7,41,763.2402316,5839.335092,3253.661272,7942.339041,433.2953234,0,1829.341392,2089.340282,227.7843252,13.66366724,2592,0.000619423,63810,1570,483,485,262,4184538,189305,0.106629662,0.000460806,1500000US080130122032,80130122032,"Block Group 2, Census Tract 122.03, Boulder County, Colorado",POINT (-105.23558 40.0149)
236,CO,119,48th & Arapahoe,40.0149,-105.23558,May,322,5.774551546,1.761518262,3.1,57.9,763.2402316,5839.335092,3253.661272,7942.339041,433.2953234,0,1829.341392,2089.340282,227.7843252,13.66366724,2592,0.000619423,63810,1570,483,485,262,4184538,189305,0.106629662,0.000460806,1500000US080130122032,80130122032,"Block Group 2, Census Tract 122.03, Boulder County, Colorado",POINT (-105.23558 40.0149)
237,CO,119,48th & Arapahoe,40.0149,-105.23558,Nov,192,5.257495372,1.720778899,1.1,40.6,763.2402316,5839.335092,3253.661272,7942.339041,433.2953234,0,1829.341392,2089.340282,227.7843252,13.66366724,2592,0.000619423,63810,1570,483,485,262,4184538,189305,0.106629662,0.000460806,1500000US080130122032,80130122032,"Block Group 2, Census Tract 122.03, Boulder County, Colorado",POINT (-105.23558 40.0149)
238,CO,119,48th & Arapahoe,40.0149,-105.23558,Oct,342,5.834810737,1.766026773,1.2,52.9,763.2402316,5839.335092,3253.661272,7942.339041,433.2953234,0,1829.341392,2089.340282,227.7843252,13.66366724,2592,0.000619423,63810,1570,483,485,262,4184538,189305,0.106629662,0.000460806,1500000US080130122032,80130122032,"Block Group 2, Census Tract 122.03, Boulder County, Colorado",POINT (-105.23558 40.0149)
239,CO,119,48th & Arapahoe,40.0149,-105.23558,Sep,347,5.84932478,1.767105736,1.5,62.2,763.2402316,5839.335092,3253.661272,7942.339041,433.2953234,0,1829.341392,2089.340282,227.7843252,13.66366724,2592,0.000619423,63810,1570,483,485,262,4184538,189305,0.106629662,0.000460806,1500000US080130122032,80130122032,"Block Group 2, Census Tract 122.03, Boulder County, Colorado",POINT (-105.23558 40.0149)
240,CO,120,6th & Canyon,40.01506,-105.28729,Apr,206,5.327876169,1.726554122,2.5,49.1,1008.131207,583.3340995,4762.145006,14125.27288,1004.822826,4894.146735,2346.921053,7082.25398,402.2699191,1565.538064,705,0.002266487,40764,399,191,194,206,311054,0,0.033789193,3.45E-05,1500000US080130122011,80130122011,"Block Group 1, Census Tract 122.01, Boulder County, Colorado",POINT (-105.28729 40.01506)
241,CO,120,6th & Canyon,40.01506,-105.28729,Aug,290,5.669880923,1.753573938,1.5,70.9,1008.131207,583.3340995,4762.145006,14125.27288,1004.822826,4894.146735,2346.921053,7082.25398,402.2699191,1565.538064,705,0.002266487,40764,399,191,194,206,311054,0,0.033789193,3.45E-05,1500000US080130122011,80130122011,"Block Group 1, Census Tract 122.01, Boulder County, Colorado",POINT (-105.28729 40.01506)
242,CO,120,6th & Canyon,40.01506,-105.28729,Dec,65,4.17438727,1.620592737,0.7,33.4,1008.131207,583.3340995,4762.145006,14125.27288,1004.822826,4894.146735,2346.921053,7082.25398,402.2699191,1565.538064,705,0.002266487,40764,399,191,194,206,311054,0,0.033789193,3.45E-05,1500000US080130122011,80130122011,"Block Group 1, Census Tract 122.01, Boulder County, Colorado",POINT (-105.28729 40.01506)
243,CO,120,6th & Canyon,40.01506,-105.28729,Feb,123,4.812184355,1.682342257,0.8,35.8,1008.131207,583.3340995,4762.145006,14125.27288,1004.822826,4894.146735,2346.921053,7082.25398,402.2699191,1565.538064,705,0.002266487,40764,399,191,194,206,311054,0,0.033789193,3.45E-05,1500000US080130122011,80130122011,"Block Group 1, Census Tract 122.01, Boulder County, Colorado",POINT (-105.28729 40.01506)
244,CO,120,6th & Canyon,40.01506,-105.28729,Jan,124,4.820281566,1.683072407,0.7,32.5,1008.131207,583.3340995,4762.145006,14125.27288,1004.822826,4894.146735,2346.921053,7082.25398,402.2699191,1565.538064,705,0.002266487,40764,399,191,194,206,311054,0,0.033789193,3.45E-05,1500000US080130122011,80130122011,"Block Group 1, Census Tract 122.01, Boulder County, Colorado",POINT (-105.28729 40.01506)
245,CO,120,6th & Canyon,40.01506,-105.28729,Jul,318,5.762051383,1.760577127,1.6,72.9,1008.131207,583.3340995,4762.145006,14125.27288,1004.822826,4894.146735,2346.921053,7082.25398,402.2699191,1565.538064,705,0.002266487,40764,399,191,194,206,311054,0,0.033789193,3.45E-05,1500000US080130122011,80130122011,"Block Group 1, Census Tract 122.01, Boulder County, Colorado",POINT (-105.28729 40.01506)
246,CO,120,6th & Canyon,40.01506,-105.28729,Jun,236,5.463831805,1.737497322,2.1,67.1,1008.131207,583.3340995,4762.145006,14125.27288,1004.822826,4894.146735,2346.921053,7082.25398,402.2699191,1565.538064,705,0.002266487,40764,399,191,194,206,311054,0,0.033789193,3.45E-05,1500000US080130122011,80130122011,"Block Group 1, Census Tract 122.01, Boulder County, Colorado",POINT (-105.28729 40.01506)
247,CO,120,6th & Canyon,40.01506,-105.28729,Mar,202,5.308267697,1.724952816,1.7,41,1008.131207,583.3340995,4762.145006,14125.27288,1004.822826,4894.146735,2346.921053,7082.25398,402.2699191,1565.538064,705,0.002266487,40764,399,191,194,206,311054,0,0.033789193,3.45E-05,1500000US080130122011,80130122011,"Block Group 1, Census Tract 122.01, Boulder County, Colorado",POINT (-105.28729 40.01506)
248,CO,120,6th & Canyon,40.01506,-105.28729,May,195,5.272999559,1.722057735,3.1,57.9,1008.131207,583.3340995,4762.145006,14125.27288,1004.822826,4894.146735,2346.921053,7082.25398,402.2699191,1565.538064,705,0.002266487,40764,399,191,194,206,311054,0,0.033789193,3.45E-05,1500000US080130122011,80130122011,"Block Group 1, Census Tract 122.01, Boulder County, Colorado",POINT (-105.28729 40.01506)
249,CO,120,6th & Canyon,40.01506,-105.28729,Nov,69,4.234106505,1.626761778,1.1,40.6,1008.131207,583.3340995,4762.145006,14125.27288,1004.822826,4894.146735,2346.921053,7082.25398,402.2699191,1565.538064,705,0.002266487,40764,399,191,194,206,311054,0,0.033789193,3.45E-05,1500000US080130122011,80130122011,"Block Group 1, Census Tract 122.01, Boulder County, Colorado",POINT (-105.28729 40.01506)
250,CO,120,6th & Canyon,40.01506,-105.28729,Oct,100,4.605170186,1.663245684,1.2,52.9,1008.131207,583.3340995,4762.145006,14125.27288,1004.822826,4894.146735,2346.921053,7082.25398,402.2699191,1565.538064,705,0.002266487,40764,399,191,194,206,311054,0,0.033789193,3.45E-05,1500000US080130122011,80130122011,"Block Group 1, Census Tract 122.01, Boulder County, Colorado",POINT (-105.28729 40.01506)
251,CO,120,6th & Canyon,40.01506,-105.28729,Sep,181,5.198497031,1.7158778,1.5,62.2,1008.131207,583.3340995,4762.145006,14125.27288,1004.822826,4894.146735,2346.921053,7082.25398,402.2699191,1565.538064,705,0.002266487,40764,399,191,194,206,311054,0,0.033789193,3.45E-05,1500000US080130122011,80130122011,"Block Group 1, Census Tract 122.01, Boulder County, Colorado",POINT (-105.28729 40.01506)
252,CO,121,9th & Pearl,40.01688,-105.28396,Apr,159,5.068904202,1.704914084,2.5,49.1,879.8080216,1556.724373,3540.675067,44334.4059,570.0572731,19242.15831,1824.588689,19834.42492,266.2210829,3701.098295,705,0.002266487,40764,399,191,194,206,311054,0,0.033789193,3.45E-05,1500000US080130122011,80130122011,"Block Group 1, Census Tract 122.01, Boulder County, Colorado",POINT (-105.28396 40.01688)
253,CO,121,9th & Pearl,40.01688,-105.28396,Aug,346,5.846438775,1.766891406,1.5,70.9,879.8080216,1556.724373,3540.675067,44334.4059,570.0572731,19242.15831,1824.588689,19834.42492,266.2210829,3701.098295,705,0.002266487,40764,399,191,194,206,311054,0,0.033789193,3.45E-05,1500000US080130122011,80130122011,"Block Group 1, Census Tract 122.01, Boulder County, Colorado",POINT (-105.28396 40.01688)
254,CO,121,9th & Pearl,40.01688,-105.28396,Dec,103,4.634728988,1.666024344,0.7,33.4,879.8080216,1556.724373,3540.675067,44334.4059,570.0572731,19242.15831,1824.588689,19834.42492,266.2210829,3701.098295,705,0.002266487,40764,399,191,194,206,311054,0,0.033789193,3.45E-05,1500000US080130122011,80130122011,"Block Group 1, Census Tract 122.01, Boulder County, Colorado",POINT (-105.28396 40.01688)
255,CO,121,9th & Pearl,40.01688,-105.28396,Feb,106,4.663439094,1.668706309,0.8,35.8,879.8080216,1556.724373,3540.675067,44334.4059,570.0572731,19242.15831,1824.588689,19834.42492,266.2210829,3701.098295,705,0.002266487,40764,399,191,194,206,311054,0,0.033789193,3.45E-05,1500000US080130122011,80130122011,"Block Group 1, Census Tract 122.01, Boulder County, Colorado",POINT (-105.28396 40.01688)
256,CO,121,9th & Pearl,40.01688,-105.28396,Jan,101,4.615120517,1.664183046,0.7,32.5,879.8080216,1556.724373,3540.675067,44334.4059,570.0572731,19242.15831,1824.588689,19834.42492,266.2210829,3701.098295,705,0.002266487,40764,399,191,194,206,311054,0,0.033789193,3.45E-05,1500000US080130122011,80130122011,"Block Group 1, Census Tract 122.01, Boulder County, Colorado",POINT (-105.28396 40.01688)
257,CO,121,9th & Pearl,40.01688,-105.28396,Jul,362,5.891644212,1.770236513,1.6,72.9,879.8080216,1556.724373,3540.675067,44334.4059,570.0572731,19242.15831,1824.588689,19834.42492,266.2210829,3701.098295,705,0.002266487,40764,399,191,194,206,311054,0,0.033789193,3.45E-05,1500000US080130122011,80130122011,"Block Group 1, Census Tract 122.01, Boulder County, Colorado",POINT (-105.28396 40.01688)
258,CO,121,9th & Pearl,40.01688,-105.28396,Jun,325,5.783825182,1.762215158,2.1,67.1,879.8080216,1556.724373,3540.675067,44334.4059,570.0572731,19242.15831,1824.588689,19834.42492,266.2210829,3701.098295,705,0.002266487,40764,399,191,194,206,311054,0,0.033789193,3.45E-05,1500000US080130122011,80130122011,"Block Group 1, Census Tract 122.01, Boulder County, Colorado",POINT (-105.28396 40.01688)
259,CO,121,9th & Pearl,40.01688,-105.28396,Mar,158,5.062595033,1.704373189,1.7,41,879.8080216,1556.724373,3540.675067,44334.4059,570.0572731,19242.15831,1824.588689,19834.42492,266.2210829,3701.098295,705,0.002266487,40764,399,191,194,206,311054,0,0.033789193,3.45E-05,1500000US080130122011,80130122011,"Block Group 1, Census Tract 122.01, Boulder County, Colorado",POINT (-105.28396 40.01688)
260,CO,121,9th & Pearl,40.01688,-105.28396,May,186,5.225746674,1.718148353,3.1,57.9,879.8080216,1556.724373,3540.675067,44334.4059,570.0572731,19242.15831,1824.588689,19834.42492,266.2210829,3701.098295,705,0.002266487,40764,399,191,194,206,311054,0,0.033789193,3.45E-05,1500000US080130122011,80130122011,"Block Group 1, Census Tract 122.01, Boulder County, Colorado",POINT (-105.28396 40.01688)
261,CO,121,9th & Pearl,40.01688,-105.28396,Nov,144,4.9698133,1.696340074,1.1,40.6,879.8080216,1556.724373,3540.675067,44334.4059,570.0572731,19242.15831,1824.588689,19834.42492,266.2210829,3701.098295,705,0.002266487,40764,399,191,194,206,311054,0,0.033789193,3.45E-05,1500000US080130122011,80130122011,"Block Group 1, Census Tract 122.01, Boulder County, Colorado",POINT (-105.28396 40.01688)
262,CO,121,9th & Pearl,40.01688,-105.28396,Oct,153,5.030437921,1.701605794,1.2,52.9,879.8080216,1556.724373,3540.675067,44334.4059,570.0572731,19242.15831,1824.588689,19834.42492,266.2210829,3701.098295,705,0.002266487,40764,399,191,194,206,311054,0,0.033789193,3.45E-05,1500000US080130122011,80130122011,"Block Group 1, Census Tract 122.01, Boulder County, Colorado",POINT (-105.28396 40.01688)
263,CO,121,9th & Pearl,40.01688,-105.28396,Sep,295,5.686975356,1.754881346,1.5,62.2,879.8080216,1556.724373,3540.675067,44334.4059,570.0572731,19242.15831,1824.588689,19834.42492,266.2210829,3701.098295,705,0.002266487,40764,399,191,194,206,311054,0,0.033789193,3.45E-05,1500000US080130122011,80130122011,"Block Group 1, Census Tract 122.01, Boulder County, Colorado",POINT (-105.28396 40.01688)
264,CO,122,Broadway & Alpine,40.02543,-105.28144,Apr,259,5.556828062,1.744826959,2.5,49.1,1010.983612,12731.38951,4767.111538,20878.15812,972.3439992,2913.266769,2283.277145,3442.478292,500.5067819,1791.023549,896,0.003064159,43594,577,365,108,246,292413,0,0.022616158,3.09E-05,1500000US080130122041,80130122041,"Block Group 1, Census Tract 122.04, Boulder County, Colorado",POINT (-105.28144 40.02543)
265,CO,122,Broadway & Alpine,40.02543,-105.28144,Aug,264,5.575949103,1.746318801,1.5,70.9,1010.983612,12731.38951,4767.111538,20878.15812,972.3439992,2913.266769,2283.277145,3442.478292,500.5067819,1791.023549,896,0.003064159,43594,577,365,108,246,292413,0,0.022616158,3.09E-05,1500000US080130122041,80130122041,"Block Group 1, Census Tract 122.04, Boulder County, Colorado",POINT (-105.28144 40.02543)
266,CO,122,Broadway & Alpine,40.02543,-105.28144,Dec,140,4.941642423,1.693871317,0.7,33.4,1010.983612,12731.38951,4767.111538,20878.15812,972.3439992,2913.266769,2283.277145,3442.478292,500.5067819,1791.023549,896,0.003064159,43594,577,365,108,246,292413,0,0.022616158,3.09E-05,1500000US080130122041,80130122041,"Block Group 1, Census Tract 122.04, Boulder County, Colorado",POINT (-105.28144 40.02543)
267,CO,122,Broadway & Alpine,40.02543,-105.28144,Feb,161,5.081404365,1.705983756,0.8,35.8,1010.983612,12731.38951,4767.111538,20878.15812,972.3439992,2913.266769,2283.277145,3442.478292,500.5067819,1791.023549,896,0.003064159,43594,577,365,108,246,292413,0,0.022616158,3.09E-05,1500000US080130122041,80130122041,"Block Group 1, Census Tract 122.04, Boulder County, Colorado",POINT (-105.28144 40.02543)
268,CO,122,Broadway & Alpine,40.02543,-105.28144,Jan,180,5.192956851,1.715414714,0.7,32.5,1010.983612,12731.38951,4767.111538,20878.15812,972.3439992,2913.266769,2283.277145,3442.478292,500.5067819,1791.023549,896,0.003064159,43594,577,365,108,246,292413,0,0.022616158,3.09E-05,1500000US080130122041,80130122041,"Block Group 1, Census Tract 122.04, Boulder County, Colorado",POINT (-105.28144 40.02543)
269,CO,122,Broadway & Alpine,40.02543,-105.28144,Jul,242,5.488937726,1.739488304,1.6,72.9,1010.983612,12731.38951,4767.111538,20878.15812,972.3439992,2913.266769,2283.277145,3442.478292,500.5067819,1791.023549,896,0.003064159,43594,577,365,108,246,292413,0,0.022616158,3.09E-05,1500000US080130122041,80130122041,"Block Group 1, Census Tract 122.04, Boulder County, Colorado",POINT (-105.28144 40.02543)
270,CO,122,Broadway & Alpine,40.02543,-105.28144,Jun,307,5.726847748,1.757915637,2.1,67.1,1010.983612,12731.38951,4767.111538,20878.15812,972.3439992,2913.266769,2283.277145,3442.478292,500.5067819,1791.023549,896,0.003064159,43594,577,365,108,246,292413,0,0.022616158,3.09E-05,1500000US080130122041,80130122041,"Block Group 1, Census Tract 122.04, Boulder County, Colorado",POINT (-105.28144 40.02543)
271,CO,122,Broadway & Alpine,40.02543,-105.28144,Mar,250,5.521460918,1.742054002,1.7,41,1010.983612,12731.38951,4767.111538,20878.15812,972.3439992,2913.266769,2283.277145,3442.478292,500.5067819,1791.023549,896,0.003064159,43594,577,365,108,246,292413,0,0.022616158,3.09E-05,1500000US080130122041,80130122041,"Block Group 1, Census Tract 122.04, Boulder County, Colorado",POINT (-105.28144 40.02543)
272,CO,122,Broadway & Alpine,40.02543,-105.28144,May,247,5.509388337,1.741103385,3.1,57.9,1010.983612,12731.38951,4767.111538,20878.15812,972.3439992,2913.266769,2283.277145,3442.478292,500.5067819,1791.023549,896,0.003064159,43594,577,365,108,246,292413,0,0.022616158,3.09E-05,1500000US080130122041,80130122041,"Block Group 1, Census Tract 122.04, Boulder County, Colorado",POINT (-105.28144 40.02543)
273,CO,122,Broadway & Alpine,40.02543,-105.28144,Nov,182,5.204006687,1.716337846,1.1,40.6,1010.983612,12731.38951,4767.111538,20878.15812,972.3439992,2913.266769,2283.277145,3442.478292,500.5067819,1791.023549,896,0.003064159,43594,577,365,108,246,292413,0,0.022616158,3.09E-05,1500000US080130122041,80130122041,"Block Group 1, Census Tract 122.04, Boulder County, Colorado",POINT (-105.28144 40.02543)
274,CO,122,Broadway & Alpine,40.02543,-105.28144,Oct,202,5.308267697,1.724952816,1.2,52.9,1010.983612,12731.38951,4767.111538,20878.15812,972.3439992,2913.266769,2283.277145,3442.478292,500.5067819,1791.023549,896,0.003064159,43594,577,365,108,246,292413,0,0.022616158,3.09E-05,1500000US080130122041,80130122041,"Block Group 1, Census Tract 122.04, Boulder County, Colorado",POINT (-105.28144 40.02543)
275,CO,122,Broadway & Alpine,40.02543,-105.28144,Sep,250,5.521460918,1.742054002,1.5,62.2,1010.983612,12731.38951,4767.111538,20878.15812,972.3439992,2913.266769,2283.277145,3442.478292,500.5067819,1791.023549,896,0.003064159,43594,577,365,108,246,292413,0,0.022616158,3.09E-05,1500000US080130122041,80130122041,"Block Group 1, Census Tract 122.04, Boulder County, Colorado",POINT (-105.28144 40.02543)
276,CO,123,Broadway & Baseline,40.000046,-105.261682,Apr,80,4.382026635,1.641675013,2.5,49.1,1466.995563,165.4368308,5577.978946,3156.113581,757.3816915,1434.619229,2808.50198,1203.115698,545.0997109,352.9418237,1668,0.003005606,50652,808,307,247,462,554963,0,0.038191614,6.00E-05,1500000US080130125072,80130125072,"Block Group 2, Census Tract 125.07, Boulder County, Colorado",POINT (-105.261682 40.000046)
277,CO,123,Broadway & Baseline,40.000046,-105.261682,Aug,319,5.765191103,1.760813708,1.5,70.9,1466.995563,165.4368308,5577.978946,3156.113581,757.3816915,1434.619229,2808.50198,1203.115698,545.0997109,352.9418237,1668,0.003005606,50652,808,307,247,462,554963,0,0.038191614,6.00E-05,1500000US080130125072,80130125072,"Block Group 2, Census Tract 125.07, Boulder County, Colorado",POINT (-105.261682 40.000046)
278,CO,123,Broadway & Baseline,40.000046,-105.261682,Dec,132,4.882801923,1.688669107,0.7,33.4,1466.995563,165.4368308,5577.978946,3156.113581,757.3816915,1434.619229,2808.50198,1203.115698,545.0997109,352.9418237,1668,0.003005606,50652,808,307,247,462,554963,0,0.038191614,6.00E-05,1500000US080130125072,80130125072,"Block Group 2, Census Tract 125.07, Boulder County, Colorado",POINT (-105.261682 40.000046)
279,CO,123,Broadway & Baseline,40.000046,-105.261682,Feb,97,4.574710979,1.660363661,0.8,35.8,1466.995563,165.4368308,5577.978946,3156.113581,757.3816915,1434.619229,2808.50198,1203.115698,545.0997109,352.9418237,1668,0.003005606,50652,808,307,247,462,554963,0,0.038191614,6.00E-05,1500000US080130125072,80130125072,"Block Group 2, Census Tract 125.07, Boulder County, Colorado",POINT (-105.261682 40.000046)
280,CO,123,Broadway & Baseline,40.000046,-105.261682,Jan,78,4.356708827,1.639158536,0.7,32.5,1466.995563,165.4368308,5577.978946,3156.113581,757.3816915,1434.619229,2808.50198,1203.115698,545.0997109,352.9418237,1668,0.003005606,50652,808,307,247,462,554963,0,0.038191614,6.00E-05,1500000US080130125072,80130125072,"Block Group 2, Census Tract 125.07, Boulder County, Colorado",POINT (-105.261682 40.000046)
281,CO,123,Broadway & Baseline,40.000046,-105.261682,Jul,377,5.932245187,1.773219093,1.6,72.9,1466.995563,165.4368308,5577.978946,3156.113581,757.3816915,1434.619229,2808.50198,1203.115698,545.0997109,352.9418237,1668,0.003005606,50652,808,307,247,462,554963,0,0.038191614,6.00E-05,1500000US080130125072,80130125072,"Block Group 2, Census Tract 125.07, Boulder County, Colorado",POINT (-105.261682 40.000046)
282,CO,123,Broadway & Baseline,40.000046,-105.261682,Jun,285,5.65248918,1.75223974,2.1,67.1,1466.995563,165.4368308,5577.978946,3156.113581,757.3816915,1434.619229,2808.50198,1203.115698,545.0997109,352.9418237,1668,0.003005606,50652,808,307,247,462,554963,0,0.038191614,6.00E-05,1500000US080130125072,80130125072,"Block Group 2, Census Tract 125.07, Boulder County, Colorado",POINT (-105.261682 40.000046)
283,CO,123,Broadway & Baseline,40.000046,-105.261682,Mar,74,4.304065093,1.633878831,1.7,41,1466.995563,165.4368308,5577.978946,3156.113581,757.3816915,1434.619229,2808.50198,1203.115698,545.0997109,352.9418237,1668,0.003005606,50652,808,307,247,462,554963,0,0.038191614,6.00E-05,1500000US080130125072,80130125072,"Block Group 2, Census Tract 125.07, Boulder County, Colorado",POINT (-105.261682 40.000046)
