,GEO.id,HD01_VD01_x,HD01_VD01_y,HD01_VD01,HD01_VD22,HD01_VD23,GEO.id2,GEO.display-label,Alternate Commuters
673,1500000US390490072092,3327,117031,1199,769,432,3.90E+11,"Block Group 2, Census Tract 72.09, Franklin County, Ohio",0
674,1500000US390490072101,872,150417,390,233,92,3.90E+11,"Block Group 1, Census Tract 72.10, Franklin County, Ohio",0
675,1500000US390490072102,3586,135990,1321,1094,377,3.90E+11,"Block Group 2, Census Tract 72.10, Franklin County, Ohio",0
676,1500000US390490072103,2672,"250,000+",783,534,375,3.90E+11,"Block Group 3, Census Tract 72.10, Franklin County, Ohio",14
677,1500000US390490072104,2005,"250,000+",590,506,267,3.90E+11,"Block Group 4, Census Tract 72.10, Franklin County, Ohio",21
678,1500000US390490073931,2088,135769,642,526,344,3.90E+11,"Block Group 1, Census Tract 73.93, Franklin County, Ohio",21
679,1500000US390490073932,2381,118462,880,650,359,3.90E+11,"Block Group 2, Census Tract 73.93, Franklin County, Ohio",16
680,1500000US390490073933,1836,50815,1023,330,109,3.90E+11,"Block Group 3, Census Tract 73.93, Franklin County, Ohio",13
681,1500000US390490073934,2750,112284,947,766,416,3.90E+11,"Block Group 4, Census Tract 73.93, Franklin County, Ohio",19
682,1500000US390490073941,562,135625,217,154,74,3.90E+11,"Block Group 1, Census Tract 73.94, Franklin County, Ohio",0
683,1500000US390490073942,659,162250,284,195,86,3.90E+11,"Block Group 2, Census Tract 73.94, Franklin County, Ohio",0
684,1500000US390490073943,1387,124750,427,272,102,3.90E+11,"Block Group 3, Census Tract 73.94, Franklin County, Ohio",11
685,1500000US390490073951,2115,70511,1143,656,470,3.90E+11,"Block Group 1, Census Tract 73.95, Franklin County, Ohio",0
686,1500000US390490073952,4560,48941,1868,736,257,3.90E+11,"Block Group 2, Census Tract 73.95, Franklin County, Ohio",0
687,1500000US390490073953,1139,74800,428,185,64,3.90E+11,"Block Group 3, Census Tract 73.95, Franklin County, Ohio",0
688,1500000US390490073954,2923,63874,861,420,259,3.90E+11,"Block Group 4, Census Tract 73.95, Franklin County, Ohio",0
689,1500000US390490073955,1220,37095,710,122,29,3.90E+11,"Block Group 5, Census Tract 73.95, Franklin County, Ohio",0
690,1500000US390490073956,930,30021,650,0,54,3.90E+11,"Block Group 6, Census Tract 73.95, Franklin County, Ohio",0
691,1500000US390490073961,37,-,7,0,0,3.90E+11,"Block Group 1, Census Tract 73.96, Franklin County, Ohio",8
692,1500000US390490073962,9322,84832,3197,1653,655,3.90E+11,"Block Group 2, Census Tract 73.96, Franklin County, Ohio",29
693,1500000US390490073963,1247,164886,441,351,108,3.90E+11,"Block Group 3, Census Tract 73.96, Franklin County, Ohio",0
694,1500000US390490074241,1404,67273,437,291,59,3.90E+11,"Block Group 1, Census Tract 74.24, Franklin County, Ohio",0
695,1500000US390490074242,1034,44602,367,164,28,3.90E+11,"Block Group 2, Census Tract 74.24, Franklin County, Ohio",27
696,1500000US390490074243,910,50625,412,166,38,3.90E+11,"Block Group 3, Census Tract 74.24, Franklin County, Ohio",0
697,1500000US390490074244,715,56293,336,76,12,3.90E+11,"Block Group 4, Census Tract 74.24, Franklin County, Ohio",15
698,1500000US390490074245,574,44837,311,183,32,3.90E+11,"Block Group 5, Census Tract 74.24, Franklin County, Ohio",0
699,1500000US390490074246,1087,26384,463,96,63,3.90E+11,"Block Group 6, Census Tract 74.24, Franklin County, Ohio",0
700,1500000US390490074251,786,89457,314,131,33,3.90E+11,"Block Group 1, Census Tract 74.25, Franklin County, Ohio",0
701,1500000US390490074252,992,53029,459,199,68,3.90E+11,"Block Group 2, Census Tract 74.25, Franklin County, Ohio",12
702,1500000US390490074253,1006,55673,388,76,18,3.90E+11,"Block Group 3, Census Tract 74.25, Franklin County, Ohio",0
703,1500000US390490074261,2202,50168,862,460,102,3.90E+11,"Block Group 1, Census Tract 74.26, Franklin County, Ohio",43
704,1500000US390490074262,812,83487,401,174,83,3.90E+11,"Block Group 2, Census Tract 74.26, Franklin County, Ohio",10
705,1500000US390490074271,1697,61477,620,280,161,3.90E+11,"Block Group 1, Census Tract 74.27, Franklin County, Ohio",16
706,1500000US390490074272,2684,113646,897,690,390,3.90E+11,"Block Group 2, Census Tract 74.27, Franklin County, Ohio",0
707,1500000US390490074273,1809,,734,167,58,3.90E+11,"Block Group 3, Census Tract 74.27, Franklin County, Ohio",0
708,1500000US390490074921,2583,91786,838,489,250,3.90E+11,"Block Group 1, Census Tract 74.92, Franklin County, Ohio",0
709,1500000US390490074922,1218,145795,541,288,190,3.90E+11,"Block Group 2, Census Tract 74.92, Franklin County, Ohio",0
710,1500000US390490074923,2297,66895,957,550,240,3.90E+11,"Block Group 3, Census Tract 74.92, Franklin County, Ohio",18
711,1500000US390490074941,2453,76071,894,244,79,3.90E+11,"Block Group 1, Census Tract 74.94, Franklin County, Ohio",0
712,1500000US390490074942,1993,102009,659,391,127,3.90E+11,"Block Group 2, Census Tract 74.94, Franklin County, Ohio",25
713,1500000US390490075111,1061,23164,497,58,12,3.90E+11,"Block Group 1, Census Tract 75.11, Franklin County, Ohio",22
714,1500000US390490075112,635,20568,307,9,8,3.90E+11,"Block Group 2, Census Tract 75.11, Franklin County, Ohio",59
715,1500000US390490075121,790,44426,384,18,30,3.90E+11,"Block Group 1, Census Tract 75.12, Franklin County, Ohio",12
716,1500000US390490075122,1777,33776,802,142,62,3.90E+11,"Block Group 2, Census Tract 75.12, Franklin County, Ohio",20
