,GEO.id,GEO.id2,GEO.display-label,HD01_VD10,HD01_VD16,HD01_VD17,HD01_VD18,HD01_VD19
0,Id,Id2,Geography,Estimate; Public transportation (excluding taxicab):,Estimate; Taxicab,Estimate; Motorcycle,Estimate; Bicycle,Estimate; Walked
757,1500000US390490078203,390490078203,"Block Group 3, Census Tract 78.20, Franklin County, Ohio",123,8,0,0,11
758,1500000US390490078204,390490078204,"Block Group 4, Census Tract 78.20, Franklin County, Ohio",139,0,0,16,48
759,1500000US390490078301,390490078301,"Block Group 1, Census Tract 78.30, Franklin County, Ohio",0,0,0,0,0
760,1500000US390490078302,390490078302,"Block Group 2, Census Tract 78.30, Franklin County, Ohio",19,0,0,57,23
761,1500000US390490078303,390490078303,"Block Group 3, Census Tract 78.30, Franklin County, Ohio",44,0,0,9,61
762,1500000US390490079211,390490079211,"Block Group 1, Census Tract 79.21, Franklin County, Ohio",0,0,0,0,28
763,1500000US390490079212,390490079212,"Block Group 2, Census Tract 79.21, Franklin County, Ohio",0,0,0,0,0
764,1500000US390490079213,390490079213,"Block Group 3, Census Tract 79.21, Franklin County, Ohio",0,0,0,0,46
765,1500000US390490079221,390490079221,"Block Group 1, Census Tract 79.22, Franklin County, Ohio",0,14,0,0,18
766,1500000US390490079222,390490079222,"Block Group 2, Census Tract 79.22, Franklin County, Ohio",10,0,0,0,38
767,1500000US390490079311,390490079311,"Block Group 1, Census Tract 79.31, Franklin County, Ohio",0,0,8,0,17
768,1500000US390490079312,390490079312,"Block Group 2, Census Tract 79.31, Franklin County, Ohio",40,0,0,12,0
769,1500000US390490079331,390490079331,"Block Group 1, Census Tract 79.33, Franklin County, Ohio",0,0,0,0,0
770,1500000US390490079332,390490079332,"Block Group 2, Census Tract 79.33, Franklin County, Ohio",0,0,0,0,0
771,1500000US390490079333,390490079333,"Block Group 3, Census Tract 79.33, Franklin County, Ohio",30,0,0,0,0
772,1500000US390490079334,390490079334,"Block Group 4, Census Tract 79.33, Franklin County, Ohio",37,0,0,0,0
773,1500000US390490079411,390490079411,"Block Group 1, Census Tract 79.41, Franklin County, Ohio",0,0,0,0,12
774,1500000US390490079511,390490079511,"Block Group 1, Census Tract 79.51, Franklin County, Ohio",0,0,0,0,0
775,1500000US390490079512,390490079512,"Block Group 2, Census Tract 79.51, Franklin County, Ohio",0,0,0,0,0
776,1500000US390490079513,390490079513,"Block Group 3, Census Tract 79.51, Franklin County, Ohio",0,0,0,0,0
777,1500000US390490079514,390490079514,"Block Group 4, Census Tract 79.51, Franklin County, Ohio",0,0,0,0,0
778,1500000US390490079521,390490079521,"Block Group 1, Census Tract 79.52, Franklin County, Ohio",0,0,0,0,17
779,1500000US390490079522,390490079522,"Block Group 2, Census Tract 79.52, Franklin County, Ohio",0,0,0,0,0
780,1500000US390490079523,390490079523,"Block Group 3, Census Tract 79.52, Franklin County, Ohio",10,0,0,0,0
781,1500000US390490079524,390490079524,"Block Group 4, Census Tract 79.52, Franklin County, Ohio",0,0,0,0,36
782,1500000US390490079525,390490079525,"Block Group 5, Census Tract 79.52, Franklin County, Ohio",0,0,6,0,14
783,1500000US390490079531,390490079531,"Block Group 1, Census Tract 79.53, Franklin County, Ohio",0,0,0,0,13
784,1500000US390490079532,390490079532,"Block Group 2, Census Tract 79.53, Franklin County, Ohio",0,0,0,0,0
785,1500000US390490079533,390490079533,"Block Group 3, Census Tract 79.53, Franklin County, Ohio",104,0,0,0,0
786,1500000US390490079534,390490079534,"Block Group 4, Census Tract 79.53, Franklin County, Ohio",0,0,0,0,0
787,1500000US390490079535,390490079535,"Block Group 5, Census Tract 79.53, Franklin County, Ohio",0,0,0,0,0
788,1500000US390490079541,390490079541,"Block Group 1, Census Tract 79.54, Franklin County, Ohio",0,0,0,0,0
789,1500000US390490079542,390490079542,"Block Group 2, Census Tract 79.54, Franklin County, Ohio",0,0,0,0,0
790,1500000US390490079543,390490079543,"Block Group 3, Census Tract 79.54, Franklin County, Ohio",0,0,0,0,84
791,1500000US390490079544,390490079544,"Block Group 4, Census Tract 79.54, Franklin County, Ohio",0,0,0,0,0
792,1500000US390490080001,390490080001,"Block Group 1, Census Tract 80, Franklin County, Ohio",6,0,0,0,8
793,1500000US390490080002,390490080002,"Block Group 2, Census Tract 80, Franklin County, Ohio",0,0,0,0,0
794,1500000US390490080003,390490080003,"Block Group 3, Census Tract 80, Franklin County, Ohio",0,0,0,0,0
795,1500000US390490081101,390490081101,"Block Group 1, Census Tract 81.10, Franklin County, Ohio",46,0,0,0,8
796,1500000US390490081102,390490081102,"Block Group 2, Census Tract 81.10, Franklin County, Ohio",0,0,0,0,7
797,1500000US390490081103,390490081103,"Block Group 3, Census Tract 81.10, Franklin County, Ohio",0,0,0,0,0
798,1500000US390490081104,390490081104,"Block Group 4, Census Tract 81.10, Franklin County, Ohio",0,0,0,0,9
799,1500000US390490081105,390490081105,"Block Group 5, Census Tract 81.10, Franklin County, Ohio",0,0,0,0,4
800,1500000US390490081201,390490081201,"Block Group 1, Census Tract 81.20, Franklin County, Ohio",36,0,0,26,17
801,1500000US390490081202,390490081202,"Block Group 2, Census Tract 81.20, Franklin County, Ohio",0,0,0,0,6
802,1500000US390490081203,390490081203,"Block Group 3, Census Tract 81.20, Franklin County, Ohio",22,0,0,0,0
803,1500000US390490081321,390490081321,"Block Group 1, Census Tract 81.32, Franklin County, Ohio",0,0,0,0,0
804,1500000US390490081322,390490081322,"Block Group 2, Census Tract 81.32, Franklin County, Ohio",0,0,0,0,53
805,1500000US390490081323,390490081323,"Block Group 3, Census Tract 81.32, Franklin County, Ohio",0,0,0,0,0
806,1500000US390490081324,390490081324,"Block Group 4, Census Tract 81.32, Franklin County, Ohio",0,0,0,0,0
807,1500000US390490081411,390490081411,"Block Group 1, Census Tract 81.41, Franklin County, Ohio",24,0,0,0,82
808,1500000US390490081412,390490081412,"Block Group 2, Census Tract 81.41, Franklin County, Ohio",19,0,0,0,0
809,1500000US390490081413,390490081413,"Block Group 3, Census Tract 81.41, Franklin County, Ohio",0,0,0,0,0
810,1500000US390490081421,390490081421,"Block Group 1, Census Tract 81.42, Franklin County, Ohio",0,0,12,0,0
811,1500000US390490081422,390490081422,"Block Group 2, Census Tract 81.42, Franklin County, Ohio",1,0,0,0,0
812,1500000US390490081423,390490081423,"Block Group 3, Census Tract 81.42, Franklin County, Ohio",18,0,0,0,27
813,1500000US390490081611,390490081611,"Block Group 1, Census Tract 81.61, Franklin County, Ohio",0,0,0,0,0
814,1500000US390490081612,390490081612,"Block Group 2, Census Tract 81.61, Franklin County, Ohio",0,0,0,0,0
815,1500000US390490081613,390490081613,"Block Group 3, Census Tract 81.61, Franklin County, Ohio",0,0,0,0,0
816,1500000US390490081621,390490081621,"Block Group 1, Census Tract 81.62, Franklin County, Ohio",0,0,0,0,0
817,1500000US390490081622,390490081622,"Block Group 2, Census Tract 81.62, Franklin County, Ohio",0,0,0,0,0
818,1500000US390490081623,390490081623,"Block Group 3, Census Tract 81.62, Franklin County, Ohio",0,0,0,0,46
819,1500000US390490081624,390490081624,"Block Group 4, Census Tract 81.62, Franklin County, Ohio",0,0,0,0,0
820,1500000US390490081625,390490081625,"Block Group 5, Census Tract 81.62, Franklin County, Ohio",0,0,0,0,0
821,1500000US390490081631,390490081631,"Block Group 1, Census Tract 81.63, Franklin County, Ohio",0,0,0,0,0
822,1500000US390490081632,390490081632,"Block Group 2, Census Tract 81.63, Franklin County, Ohio",0,0,0,50,0
823,1500000US390490081641,390490081641,"Block Group 1, Census Tract 81.64, Franklin County, Ohio",0,0,0,4,21
824,1500000US390490081642,390490081642,"Block Group 2, Census Tract 81.64, Franklin County, Ohio",0,0,0,0,0
825,1500000US390490082101,390490082101,"Block Group 1, Census Tract 82.10, Franklin County, Ohio",14,6,0,0,0
826,1500000US390490082102,390490082102,"Block Group 2, Census Tract 82.10, Franklin County, Ohio",11,0,0,0,0
827,1500000US390490082301,390490082301,"Block Group 1, Census Tract 82.30, Franklin County, Ohio",16,0,0,8,31
828,1500000US390490082302,390490082302,"Block Group 2, Census Tract 82.30, Franklin County, Ohio",27,0,10,0,18
829,1500000US390490082411,390490082411,"Block Group 1, Census Tract 82.41, Franklin County, Ohio",0,0,0,0,0
830,1500000US390490082412,390490082412,"Block Group 2, Census Tract 82.41, Franklin County, Ohio",0,0,3,0,1
831,1500000US390490082421,390490082421,"Block Group 1, Census Tract 82.42, Franklin County, Ohio",16,0,0,0,0
832,1500000US390490082422,390490082422,"Block Group 2, Census Tract 82.42, Franklin County, Ohio",0,0,0,0,0
833,1500000US390490082423,390490082423,"Block Group 3, Census Tract 82.42, Franklin County, Ohio",0,0,11,0,17
834,1500000US390490082424,390490082424,"Block Group 4, Census Tract 82.42, Franklin County, Ohio",0,0,0,0,0
835,1500000US390490083111,390490083111,"Block Group 1, Census Tract 83.11, Franklin County, Ohio",0,0,0,15,45
836,1500000US390490083112,390490083112,"Block Group 2, Census Tract 83.11, Franklin County, Ohio",17,9,0,0,0
837,1500000US390490083113,390490083113,"Block Group 3, Census Tract 83.11, Franklin County, Ohio",8,0,0,0,0
838,1500000US390490083121,390490083121,"Block Group 1, Census Tract 83.12, Franklin County, Ohio",9,0,0,0,0
839,1500000US390490083122,390490083122,"Block Group 2, Census Tract 83.12, Franklin County, Ohio",37,0,0,12,0
840,1500000US390490083123,390490083123,"Block Group 3, Census Tract 83.12, Franklin County, Ohio",0,0,0,0,0
841,1500000US390490083124,390490083124,"Block Group 4, Census Tract 83.12, Franklin County, Ohio",62,0,0,0,0
842,1500000US390490083125,390490083125,"Block Group 5, Census Tract 83.12, Franklin County, Ohio",0,0,0,0,0
843,1500000US390490083211,390490083211,"Block Group 1, Census Tract 83.21, Franklin County, Ohio",9,0,0,0,0
844,1500000US390490083212,390490083212,"Block Group 2, Census Tract 83.21, Franklin County, Ohio",10,0,0,0,0
845,1500000US390490083213,390490083213,"Block Group 3, Census Tract 83.21, Franklin County, Ohio",6,0,0,0,0
846,1500000US390490083221,390490083221,"Block Group 1, Census Tract 83.22, Franklin County, Ohio",44,0,0,0,0
847,1500000US390490083222,390490083222,"Block Group 2, Census Tract 83.22, Franklin County, Ohio",33,0,0,0,0
848,1500000US390490083223,390490083223,"Block Group 3, Census Tract 83.22, Franklin County, Ohio",0,0,0,0,0
849,1500000US390490083224,390490083224,"Block Group 4, Census Tract 83.22, Franklin County, Ohio",0,0,0,0,0
850,1500000US390490083301,390490083301,"Block Group 1, Census Tract 83.30, Franklin County, Ohio",7,0,0,0,3
851,1500000US390490083302,390490083302,"Block Group 2, Census Tract 83.30, Franklin County, Ohio",0,0,0,0,0
852,1500000US390490083401,390490083401,"Block Group 1, Census Tract 83.40, Franklin County, Ohio",0,0,0,0,1
853,1500000US390490083402,390490083402,"Block Group 2, Census Tract 83.40, Franklin County, Ohio",0,0,0,0,0
854,1500000US390490083403,390490083403,"Block Group 3, Census Tract 83.40, Franklin County, Ohio",0,0,0,0,0
855,1500000US390490083501,390490083501,"Block Group 1, Census Tract 83.50, Franklin County, Ohio",27,0,0,0,0
856,1500000US390490083502,390490083502,"Block Group 2, Census Tract 83.50, Franklin County, Ohio",18,67,0,0,29
857,1500000US390490083503,390490083503,"Block Group 3, Census Tract 83.50, Franklin County, Ohio",18,0,0,0,0
858,1500000US390490083601,390490083601,"Block Group 1, Census Tract 83.60, Franklin County, Ohio",7,0,0,0,0
859,1500000US390490083602,390490083602,"Block Group 2, Census Tract 83.60, Franklin County, Ohio",0,0,0,0,0
860,1500000US390490083603,390490083603,"Block Group 3, Census Tract 83.60, Franklin County, Ohio",29,0,0,0,0
861,1500000US390490083701,390490083701,"Block Group 1, Census Tract 83.70, Franklin County, Ohio",0,0,23,0,12
862,1500000US390490083702,390490083702,"Block Group 2, Census Tract 83.70, Franklin County, Ohio",0,0,0,0,0
863,1500000US390490083703,390490083703,"Block Group 3, Census Tract 83.70, Franklin County, Ohio",0,0,0,0,0
864,1500000US390490083801,390490083801,"Block Group 1, Census Tract 83.80, Franklin County, Ohio",0,0,0,0,0
865,1500000US390490083802,390490083802,"Block Group 2, Census Tract 83.80, Franklin County, Ohio",0,0,0,0,0
866,1500000US390490083803,390490083803,"Block Group 3, Census Tract 83.80, Franklin County, Ohio",0,0,0,0,0
867,1500000US390490084001,390490084001,"Block Group 1, Census Tract 84, Franklin County, Ohio",8,0,7,17,0
868,1500000US390490084002,390490084002,"Block Group 2, Census Tract 84, Franklin County, Ohio",8,0,0,6,25
869,1500000US390490084003,390490084003,"Block Group 3, Census Tract 84, Franklin County, Ohio",18,0,0,9,11
870,1500000US390490085001,390490085001,"Block Group 1, Census Tract 85, Franklin County, Ohio",0,0,0,0,0
871,1500000US390490085002,390490085002,"Block Group 2, Census Tract 85, Franklin County, Ohio",0,0,0,0,12
872,1500000US390490085003,390490085003,"Block Group 3, Census Tract 85, Franklin County, Ohio",0,0,9,0,0
873,1500000US390490085004,390490085004,"Block Group 4, Census Tract 85, Franklin County, Ohio",22,0,0,0,29
874,1500000US390490085005,390490085005,"Block Group 5, Census Tract 85, Franklin County, Ohio",0,0,0,14,37
875,1500000US390490087101,390490087101,"Block Group 1, Census Tract 87.10, Franklin County, Ohio",81,0,0,23,14
876,1500000US390490087102,390490087102,"Block Group 2, Census Tract 87.10, Franklin County, Ohio",41,0,0,0,0
877,1500000US390490087103,390490087103,"Block Group 3, Census Tract 87.10, Franklin County, Ohio",12,0,0,0,0
878,1500000US390490087104,390490087104,"Block Group 4, Census Tract 87.10, Franklin County, Ohio",78,0,0,0,0
879,1500000US390490087201,390490087201,"Block Group 1, Census Tract 87.20, Franklin County, Ohio",10,0,0,0,23
880,1500000US390490087202,390490087202,"Block Group 2, Census Tract 87.20, Franklin County, Ohio",7,0,0,0,16
881,1500000US390490087203,390490087203,"Block Group 3, Census Tract 87.20, Franklin County, Ohio",55,0,0,0,16
882,1500000US390490087204,390490087204,"Block Group 4, Census Tract 87.20, Franklin County, Ohio",38,0,0,0,0
883,1500000US390490087301,390490087301,"Block Group 1, Census Tract 87.30, Franklin County, Ohio",49,0,0,0,17
884,1500000US390490087302,390490087302,"Block Group 2, Census Tract 87.30, Franklin County, Ohio",71,34,0,0,0
885,1500000US390490088111,390490088111,"Block Group 1, Census Tract 88.11, Franklin County, Ohio",0,0,0,0,40
886,1500000US390490088112,390490088112,"Block Group 2, Census Tract 88.11, Franklin County, Ohio",0,0,0,0,0
887,1500000US390490088121,390490088121,"Block Group 1, Census Tract 88.12, Franklin County, Ohio",50,13,0,0,0
888,1500000US390490088122,390490088122,"Block Group 2, Census Tract 88.12, Franklin County, Ohio",11,0,0,0,0
889,1500000US390490088131,390490088131,"Block Group 1, Census Tract 88.13, Franklin County, Ohio",0,0,0,0,0
890,1500000US390490088132,390490088132,"Block Group 2, Census Tract 88.13, Franklin County, Ohio",9,0,0,0,0
891,1500000US390490088133,390490088133,"Block Group 3, Census Tract 88.13, Franklin County, Ohio",3,0,0,0,0
892,1500000US390490088211,390490088211,"Block Group 1, Census Tract 88.21, Franklin County, Ohio",0,0,0,0,0
893,1500000US390490088212,390490088212,"Block Group 2, Census Tract 88.21, Franklin County, Ohio",12,0,0,0,0
894,1500000US390490088213,390490088213,"Block Group 3, Census Tract 88.21, Franklin County, Ohio",0,0,10,0,0
895,1500000US390490088221,390490088221,"Block Group 1, Census Tract 88.22, Franklin County, Ohio",24,0,0,0,12
896,1500000US390490088222,390490088222,"Block Group 2, Census Tract 88.22, Franklin County, Ohio",52,0,0,0,0
897,1500000US390490088251,390490088251,"Block Group 1, Census Tract 88.25, Franklin County, Ohio",0,0,0,0,0
898,1500000US390490088252,390490088252,"Block Group 2, Census Tract 88.25, Franklin County, Ohio",0,0,17,0,0
899,1500000US390490088253,390490088253,"Block Group 3, Census Tract 88.25, Franklin County, Ohio",46,0,13,0,0
900,1500000US390490088254,390490088254,"Block Group 4, Census Tract 88.25, Franklin County, Ohio",0,0,0,0,0
901,1500000US390490089001,390490089001,"Block Group 1, Census Tract 89, Franklin County, Ohio",0,0,0,0,27
902,1500000US390490089002,390490089002,"Block Group 2, Census Tract 89, Franklin County, Ohio",0,0,10,0,0
903,1500000US390490089003,390490089003,"Block Group 3, Census Tract 89, Franklin County, Ohio",0,0,0,0,7
904,1500000US390490089004,390490089004,"Block Group 4, Census Tract 89, Franklin County, Ohio",37,0,6,0,246
905,1500000US390490090001,390490090001,"Block Group 1, Census Tract 90, Franklin County, Ohio",0,0,0,0,7
906,1500000US390490090002,390490090002,"Block Group 2, Census Tract 90, Franklin County, Ohio",0,0,7,15,0
907,1500000US390490090003,390490090003,"Block Group 3, Census Tract 90, Franklin County, Ohio",0,0,0,0,0
908,1500000US390490091001,390490091001,"Block Group 1, Census Tract 91, Franklin County, Ohio",0,0,0,0,87
909,1500000US390490091002,390490091002,"Block Group 2, Census Tract 91, Franklin County, Ohio",6,0,0,8,0
910,1500000US390490091003,390490091003,"Block Group 3, Census Tract 91, Franklin County, Ohio",0,0,0,0,13
911,1500000US390490091004,390490091004,"Block Group 4, Census Tract 91, Franklin County, Ohio",0,0,0,0,0
912,1500000US390490091005,390490091005,"Block Group 5, Census Tract 91, Franklin County, Ohio",0,0,0,0,6
913,1500000US390490092101,390490092101,"Block Group 1, Census Tract 92.10, Franklin County, Ohio",14,0,0,0,0
914,1500000US390490092102,390490092102,"Block Group 2, Census Tract 92.10, Franklin County, Ohio",45,0,0,0,34
915,1500000US390490092103,390490092103,"Block Group 3, Census Tract 92.10, Franklin County, Ohio",0,0,0,0,79
916,1500000US390490092201,390490092201,"Block Group 1, Census Tract 92.20, Franklin County, Ohio",26,0,3,0,0
917,1500000US390490092202,390490092202,"Block Group 2, Census Tract 92.20, Franklin County, Ohio",14,0,0,0,11
918,1500000US390490092301,390490092301,"Block Group 1, Census Tract 92.30, Franklin County, Ohio",34,0,0,0,54
919,1500000US390490092302,390490092302,"Block Group 2, Census Tract 92.30, Franklin County, Ohio",12,0,0,0,0
920,1500000US390490092303,390490092303,"Block Group 3, Census Tract 92.30, Franklin County, Ohio",22,0,0,4,11
921,1500000US390490092304,390490092304,"Block Group 4, Census Tract 92.30, Franklin County, Ohio",45,0,0,0,9
922,1500000US390490092401,390490092401,"Block Group 1, Census Tract 92.40, Franklin County, Ohio",5,0,0,0,6
923,1500000US390490092402,390490092402,"Block Group 2, Census Tract 92.40, Franklin County, Ohio",5,0,5,0,3
924,1500000US390490092501,390490092501,"Block Group 1, Census Tract 92.50, Franklin County, Ohio",4,0,0,0,24
925,1500000US390490092502,390490092502,"Block Group 2, Census Tract 92.50, Franklin County, Ohio",19,0,0,0,0
926,1500000US390490092503,390490092503,"Block Group 3, Census Tract 92.50, Franklin County, Ohio",25,0,0,0,0
927,1500000US390490093111,390490093111,"Block Group 1, Census Tract 93.11, Franklin County, Ohio",48,0,0,0,0
928,1500000US390490093112,390490093112,"Block Group 2, Census Tract 93.11, Franklin County, Ohio",15,0,0,0,0
929,1500000US390490093113,390490093113,"Block Group 3, Census Tract 93.11, Franklin County, Ohio",32,0,0,0,0
930,1500000US390490093121,390490093121,"Block Group 1, Census Tract 93.12, Franklin County, Ohio",0,0,0,0,0
931,1500000US390490093122,390490093122,"Block Group 2, Census Tract 93.12, Franklin County, Ohio",33,0,0,0,0
932,1500000US390490093123,390490093123,"Block Group 3, Census Tract 93.12, Franklin County, Ohio",7,0,11,0,0
933,1500000US390490093124,390490093124,"Block Group 4, Census Tract 93.12, Franklin County, Ohio",27,0,0,0,0
934,1500000US390490093211,390490093211,"Block Group 1, Census Tract 93.21, Franklin County, Ohio",28,0,0,0,0
935,1500000US390490093212,390490093212,"Block Group 2, Census Tract 93.21, Franklin County, Ohio",5,0,0,0,14
936,1500000US390490093213,390490093213,"Block Group 3, Census Tract 93.21, Franklin County, Ohio",36,0,0,0,31
937,1500000US390490093221,390490093221,"Block Group 1, Census Tract 93.22, Franklin County, Ohio",0,0,0,0,0
938,1500000US390490093222,390490093222,"Block Group 2, Census Tract 93.22, Franklin County, Ohio",74,0,0,0,21
939,1500000US390490093223,390490093223,"Block Group 3, Census Tract 93.22, Franklin County, Ohio",0,0,0,0,19
940,1500000US390490093231,390490093231,"Block Group 1, Census Tract 93.23, Franklin County, Ohio",24,0,3,0,0
941,1500000US390490093232,390490093232,"Block Group 2, Census Tract 93.23, Franklin County, Ohio",54,0,0,0,23
942,1500000US390490093233,390490093233,"Block Group 3, Census Tract 93.23, Franklin County, Ohio",56,0,0,0,0
943,1500000US390490093234,390490093234,"Block Group 4, Census Tract 93.23, Franklin County, Ohio",30,0,0,0,0
944,1500000US390490093251,390490093251,"Block Group 1, Census Tract 93.25, Franklin County, Ohio",34,0,0,0,52
945,1500000US390490093252,390490093252,"Block Group 2, Census Tract 93.25, Franklin County, Ohio",88,0,0,0,0
946,1500000US390490093253,390490093253,"Block Group 3, Census Tract 93.25, Franklin County, Ohio",22,0,0,0,0
947,1500000US390490093261,390490093261,"Block Group 1, Census Tract 93.26, Franklin County, Ohio",40,0,0,0,45
948,1500000US390490093311,390490093311,"Block Group 1, Census Tract 93.31, Franklin County, Ohio",88,0,0,0,35
949,1500000US390490093321,390490093321,"Block Group 1, Census Tract 93.32, Franklin County, Ohio",18,0,0,0,0
950,1500000US390490093322,390490093322,"Block Group 2, Census Tract 93.32, Franklin County, Ohio",9,0,0,0,0
951,1500000US390490093323,390490093323,"Block Group 3, Census Tract 93.32, Franklin County, Ohio",8,0,0,0,0
952,1500000US390490093324,390490093324,"Block Group 4, Census Tract 93.32, Franklin County, Ohio",36,0,0,0,10
953,1500000US390490093331,390490093331,"Block Group 1, Census Tract 93.33, Franklin County, Ohio",39,0,0,0,4
954,1500000US390490093332,390490093332,"Block Group 2, Census Tract 93.33, Franklin County, Ohio",66,0,0,0,14
955,1500000US390490093341,390490093341,"Block Group 1, Census Tract 93.34, Franklin County, Ohio",9,0,0,0,0
956,1500000US390490093342,390490093342,"Block Group 2, Census Tract 93.34, Franklin County, Ohio",0,0,0,0,0
957,1500000US390490093343,390490093343,"Block Group 3, Census Tract 93.34, Franklin County, Ohio",11,0,0,0,17
958,1500000US390490093361,390490093361,"Block Group 1, Census Tract 93.36, Franklin County, Ohio",23,0,0,0,20
959,1500000US390490093362,390490093362,"Block Group 2, Census Tract 93.36, Franklin County, Ohio",26,0,0,0,0
960,1500000US390490093371,390490093371,"Block Group 1, Census Tract 93.37, Franklin County, Ohio",23,0,0,0,0
961,1500000US390490093372,390490093372,"Block Group 2, Census Tract 93.37, Franklin County, Ohio",17,0,0,0,0
962,1500000US390490093373,390490093373,"Block Group 3, Census Tract 93.37, Franklin County, Ohio",0,0,0,0,0
963,1500000US390490093374,390490093374,"Block Group 4, Census Tract 93.37, Franklin County, Ohio",51,12,0,0,0
964,1500000US390490093401,390490093401,"Block Group 1, Census Tract 93.40, Franklin County, Ohio",39,0,0,0,0
965,1500000US390490093402,390490093402,"Block Group 2, Census Tract 93.40, Franklin County, Ohio",66,0,0,0,0
966,1500000US390490093501,390490093501,"Block Group 1, Census Tract 93.50, Franklin County, Ohio",52,0,0,0,28
967,1500000US390490093502,390490093502,"Block Group 2, Census Tract 93.50, Franklin County, Ohio",18,0,0,0,0
968,1500000US390490093611,390490093611,"Block Group 1, Census Tract 93.61, Franklin County, Ohio",37,0,0,0,0
969,1500000US390490093612,390490093612,"Block Group 2, Census Tract 93.61, Franklin County, Ohio",23,0,0,0,53
970,1500000US390490093613,390490093613,"Block Group 3, Census Tract 93.61, Franklin County, Ohio",0,0,0,0,0
971,1500000US390490093614,390490093614,"Block Group 4, Census Tract 93.61, Franklin County, Ohio",13,0,0,0,0
972,1500000US390490093621,390490093621,"Block Group 1, Census Tract 93.62, Franklin County, Ohio",43,0,0,0,0
973,1500000US390490093622,390490093622,"Block Group 2, Census Tract 93.62, Franklin County, Ohio",0,0,0,0,0
974,1500000US390490093623,390490093623,"Block Group 3, Census Tract 93.62, Franklin County, Ohio",0,0,0,0,9
975,1500000US390490093624,390490093624,"Block Group 4, Census Tract 93.62, Franklin County, Ohio",0,0,27,0,0
976,1500000US390490093625,390490093625,"Block Group 5, Census Tract 93.62, Franklin County, Ohio",0,0,0,0,0
977,1500000US390490093711,390490093711,"Block Group 1, Census Tract 93.71, Franklin County, Ohio",0,0,0,0,0
978,1500000US390490093712,390490093712,"Block Group 2, Census Tract 93.71, Franklin County, Ohio",4,0,0,0,10
979,1500000US390490093713,390490093713,"Block Group 3, Census Tract 93.71, Franklin County, Ohio",0,0,0,0,48
980,1500000US390490093714,390490093714,"Block Group 4, Census Tract 93.71, Franklin County, Ohio",46,0,0,0,0
981,1500000US390490093721,390490093721,"Block Group 1, Census Tract 93.72, Franklin County, Ohio",10,0,0,0,0
982,1500000US390490093722,390490093722,"Block Group 2, Census Tract 93.72, Franklin County, Ohio",8,0,0,0,8
983,1500000US390490093723,390490093723,"Block Group 3, Census Tract 93.72, Franklin County, Ohio",35,0,0,0,0
984,1500000US390490093724,390490093724,"Block Group 4, Census Tract 93.72, Franklin County, Ohio",0,0,0,0,0
985,1500000US390490093731,390490093731,"Block Group 1, Census Tract 93.73, Franklin County, Ohio",67,0,0,0,39
986,1500000US390490093732,390490093732,"Block Group 2, Census Tract 93.73, Franklin County, Ohio",0,0,0,0,51
987,1500000US390490093733,390490093733,"Block Group 3, Census Tract 93.73, Franklin County, Ohio",34,0,0,0,0
988,1500000US390490093734,390490093734,"Block Group 4, Census Tract 93.73, Franklin County, Ohio",0,0,0,0,0
989,1500000US390490093741,390490093741,"Block Group 1, Census Tract 93.74, Franklin County, Ohio",0,0,0,0,0
990,1500000US390490093742,390490093742,"Block Group 2, Census Tract 93.74, Franklin County, Ohio",45,0,0,0,58
991,1500000US390490093743,390490093743,"Block Group 3, Census Tract 93.74, Franklin County, Ohio",0,0,20,0,9
992,1500000US390490093811,390490093811,"Block Group 1, Census Tract 93.81, Franklin County, Ohio",68,0,0,0,8
993,1500000US390490093812,390490093812,"Block Group 2, Census Tract 93.81, Franklin County, Ohio",16,0,0,0,0
994,1500000US390490093813,390490093813,"Block Group 3, Census Tract 93.81, Franklin County, Ohio",0,0,0,0,9
995,1500000US390490093814,390490093814,"Block Group 4, Census Tract 93.81, Franklin County, Ohio",0,0,9,0,0
996,1500000US390490093821,390490093821,"Block Group 1, Census Tract 93.82, Franklin County, Ohio",16,14,0,0,0
997,1500000US390490093822,390490093822,"Block Group 2, Census Tract 93.82, Franklin County, Ohio",0,0,0,0,0
998,1500000US390490093831,390490093831,"Block Group 1, Census Tract 93.83, Franklin County, Ohio",0,0,0,0,55
999,1500000US390490093832,390490093832,"Block Group 2, Census Tract 93.83, Franklin County, Ohio",0,0,0,0,4
1000,1500000US390490093841,390490093841,"Block Group 1, Census Tract 93.84, Franklin County, Ohio",0,0,0,0,54
1001,1500000US390490093842,390490093842,"Block Group 2, Census Tract 93.84, Franklin County, Ohio",19,0,0,0,14
1002,1500000US390490093851,390490093851,"Block Group 1, Census Tract 93.85, Franklin County, Ohio",2,9,0,0,20
1003,1500000US390490093852,390490093852,"Block Group 2, Census Tract 93.85, Franklin County, Ohio",23,0,7,0,69
1004,1500000US390490093861,390490093861,"Block Group 1, Census Tract 93.86, Franklin County, Ohio",33,12,0,0,48
1005,1500000US390490093862,390490093862,"Block Group 2, Census Tract 93.86, Franklin County, Ohio",0,0,0,0,0
1006,1500000US390490093901,390490093901,"Block Group 1, Census Tract 93.90, Franklin County, Ohio",0,0,0,0,0
1007,1500000US390490093902,390490093902,"Block Group 2, Census Tract 93.90, Franklin County, Ohio",51,0,0,0,50
1008,1500000US390490094101,390490094101,"Block Group 1, Census Tract 94.10, Franklin County, Ohio",20,0,0,0,0
