,State_x,Station Name,Month,Ridership,Average Rain,Average Temp,No,State_y,StationID,Address,Latitude,Longitude,Total_Annu,Average_Mo,EDHLTH_RAC,EDHLTH_WAC,EMP_RAC_SC,EMP_WAC_SC,LEISER_RAC,LEISER_WAC,OTHER_RAC_,OTHER_WAC_,RETAIL_RAC,RETAIL_WAC,geometry,index_right,OBJECTID,STATEFP,COUNTYFP,TRACTCE,BLKGRPCE,AFFGEOID,GEOID,NAME,LSAD,ALAND,AWATER,Shape_Leng,Shape_Area,Unnamed: 0,GEO.id,HD01_VD01_x,HD01_VD01_y,HD01_VD01,HD01_VD22,HD01_VD23,GEO.id2,GEO.display-label,Alternate Commuters
299,CO,Broadway & Euclid,Sep,514,1.5,62.2,102.0,CO,124.0,Broadway & Euclid,40.00638,-105.2724,4110.0,343.0,861.8266073,306.2713755,3857.179636,2043.00583,771.3981596,1251.315648,1736.37612,398.5166418,487.5787494,86.90216482,POINT (-105.2724 40.00638),16037.0,16038.0,08,013,012300,1,1500000US080130123001,080130123001,1,BG,1138842.0,8081.0,0.0544855558295,0.000122832941391,33.0,1500000US080130123001,4960.0,-,8.0,12.0,15.0,80130123001.0,"Block Group 1, Census Tract 123, Boulder County, Colorado",457.0
300,CO,Broadway & Iris,Apr,85,2.5,49.1,103.0,CO,125.0,Broadway & Iris,40.037422,-105.28064,947.0,79.0,909.3402049,5846.566373,3496.30297,8506.760204,460.9855485,15.91616327,1837.512909,2630.19255,288.4643077,14.08511775,POINT (-105.28064 40.037422),14490.0,14491.0,08,013,012105,4,1500000US080130121054,080130121054,4,BG,642529.0,0.0,0.0331913341772,6.77889869584e-05,18.0,1500000US080130121054,1106.0,83214,441.0,291.0,193.0,80130121054.0,"Block Group 4, Census Tract 121.05, Boulder County, Colorado",65.0
301,CO,Broadway & Iris,Aug,88,1.5,70.9,103.0,CO,125.0,Broadway & Iris,40.037422,-105.28064,947.0,79.0,909.3402049,5846.566373,3496.30297,8506.760204,460.9855485,15.91616327,1837.512909,2630.19255,288.4643077,14.08511775,POINT (-105.28064 40.037422),14490.0,14491.0,08,013,012105,4,1500000US080130121054,080130121054,4,BG,642529.0,0.0,0.0331913341772,6.77889869584e-05,18.0,1500000US080130121054,1106.0,83214,441.0,291.0,193.0,80130121054.0,"Block Group 4, Census Tract 121.05, Boulder County, Colorado",65.0
302,CO,Broadway & Iris,Dec,52,0.7,33.4,103.0,CO,125.0,Broadway & Iris,40.037422,-105.28064,947.0,79.0,909.3402049,5846.566373,3496.30297,8506.760204,460.9855485,15.91616327,1837.512909,2630.19255,288.4643077,14.08511775,POINT (-105.28064 40.037422),14490.0,14491.0,08,013,012105,4,1500000US080130121054,080130121054,4,BG,642529.0,0.0,0.0331913341772,6.77889869584e-05,18.0,1500000US080130121054,1106.0,83214,441.0,291.0,193.0,80130121054.0,"Block Group 4, Census Tract 121.05, Boulder County, Colorado",65.0
303,CO,Broadway & Iris,Feb,69,0.8,35.8,103.0,CO,125.0,Broadway & Iris,40.037422,-105.28064,947.0,79.0,909.3402049,5846.566373,3496.30297,8506.760204,460.9855485,15.91616327,1837.512909,2630.19255,288.4643077,14.08511775,POINT (-105.28064 40.037422),14490.0,14491.0,08,013,012105,4,1500000US080130121054,080130121054,4,BG,642529.0,0.0,0.0331913341772,6.77889869584e-05,18.0,1500000US080130121054,1106.0,83214,441.0,291.0,193.0,80130121054.0,"Block Group 4, Census Tract 121.05, Boulder County, Colorado",65.0
304,CO,Broadway & Iris,Jan,47,0.7,32.5,103.0,CO,125.0,Broadway & Iris,40.037422,-105.28064,947.0,79.0,909.3402049,5846.566373,3496.30297,8506.760204,460.9855485,15.91616327,1837.512909,2630.19255,288.4643077,14.08511775,POINT (-105.28064 40.037422),14490.0,14491.0,08,013,012105,4,1500000US080130121054,080130121054,4,BG,642529.0,0.0,0.0331913341772,6.77889869584e-05,18.0,1500000US080130121054,1106.0,83214,441.0,291.0,193.0,80130121054.0,"Block Group 4, Census Tract 121.05, Boulder County, Colorado",65.0
305,CO,Broadway & Iris,Jul,124,1.6,72.9,103.0,CO,125.0,Broadway & Iris,40.037422,-105.28064,947.0,79.0,909.3402049,5846.566373,3496.30297,8506.760204,460.9855485,15.91616327,1837.512909,2630.19255,288.4643077,14.08511775,POINT (-105.28064 40.037422),14490.0,14491.0,08,013,012105,4,1500000US080130121054,080130121054,4,BG,642529.0,0.0,0.0331913341772,6.77889869584e-05,18.0,1500000US080130121054,1106.0,83214,441.0,291.0,193.0,80130121054.0,"Block Group 4, Census Tract 121.05, Boulder County, Colorado",65.0
306,CO,Broadway & Iris,Jun,120,2.1,67.1,103.0,CO,125.0,Broadway & Iris,40.037422,-105.28064,947.0,79.0,909.3402049,5846.566373,3496.30297,8506.760204,460.9855485,15.91616327,1837.512909,2630.19255,288.4643077,14.08511775,POINT (-105.28064 40.037422),14490.0,14491.0,08,013,012105,4,1500000US080130121054,080130121054,4,BG,642529.0,0.0,0.0331913341772,6.77889869584e-05,18.0,1500000US080130121054,1106.0,83214,441.0,291.0,193.0,80130121054.0,"Block Group 4, Census Tract 121.05, Boulder County, Colorado",65.0
307,CO,Broadway & Iris,Mar,99,1.7,41.0,103.0,CO,125.0,Broadway & Iris,40.037422,-105.28064,947.0,79.0,909.3402049,5846.566373,3496.30297,8506.760204,460.9855485,15.91616327,1837.512909,2630.19255,288.4643077,14.08511775,POINT (-105.28064 40.037422),14490.0,14491.0,08,013,012105,4,1500000US080130121054,080130121054,4,BG,642529.0,0.0,0.0331913341772,6.77889869584e-05,18.0,1500000US080130121054,1106.0,83214,441.0,291.0,193.0,80130121054.0,"Block Group 4, Census Tract 121.05, Boulder County, Colorado",65.0
308,CO,Broadway & Iris,May,97,3.1,57.9,103.0,CO,125.0,Broadway & Iris,40.037422,-105.28064,947.0,79.0,909.3402049,5846.566373,3496.30297,8506.760204,460.9855485,15.91616327,1837.512909,2630.19255,288.4643077,14.08511775,POINT (-105.28064 40.037422),14490.0,14491.0,08,013,012105,4,1500000US080130121054,080130121054,4,BG,642529.0,0.0,0.0331913341772,6.77889869584e-05,18.0,1500000US080130121054,1106.0,83214,441.0,291.0,193.0,80130121054.0,"Block Group 4, Census Tract 121.05, Boulder County, Colorado",65.0
309,CO,Broadway & Iris,Nov,45,1.1,40.6,103.0,CO,125.0,Broadway & Iris,40.037422,-105.28064,947.0,79.0,909.3402049,5846.566373,3496.30297,8506.760204,460.9855485,15.91616327,1837.512909,2630.19255,288.4643077,14.08511775,POINT (-105.28064 40.037422),14490.0,14491.0,08,013,012105,4,1500000US080130121054,080130121054,4,BG,642529.0,0.0,0.0331913341772,6.77889869584e-05,18.0,1500000US080130121054,1106.0,83214,441.0,291.0,193.0,80130121054.0,"Block Group 4, Census Tract 121.05, Boulder County, Colorado",65.0
310,CO,Broadway & Iris,Oct,54,1.2,52.9,103.0,CO,125.0,Broadway & Iris,40.037422,-105.28064,947.0,79.0,909.3402049,5846.566373,3496.30297,8506.760204,460.9855485,15.91616327,1837.512909,2630.19255,288.4643077,14.08511775,POINT (-105.28064 40.037422),14490.0,14491.0,08,013,012105,4,1500000US080130121054,080130121054,4,BG,642529.0,0.0,0.0331913341772,6.77889869584e-05,18.0,1500000US080130121054,1106.0,83214,441.0,291.0,193.0,80130121054.0,"Block Group 4, Census Tract 121.05, Boulder County, Colorado",65.0
311,CO,Broadway & Iris,Sep,67,1.5,62.2,103.0,CO,125.0,Broadway & Iris,40.037422,-105.28064,947.0,79.0,909.3402049,5846.566373,3496.30297,8506.760204,460.9855485,15.91616327,1837.512909,2630.19255,288.4643077,14.08511775,POINT (-105.28064 40.037422),14490.0,14491.0,08,013,012105,4,1500000US080130121054,080130121054,4,BG,642529.0,0.0,0.0331913341772,6.77889869584e-05,18.0,1500000US080130121054,1106.0,83214,441.0,291.0,193.0,80130121054.0,"Block Group 4, Census Tract 121.05, Boulder County, Colorado",65.0
312,CO,Broadway & University,Apr,164,2.5,49.1,104.0,CO,126.0,Broadway & University,40.010598,-105.276635,2105.0,175.0,1311.215456,134.2559575,6025.467418,11287.5916,1323.038726,6087.169089,3035.056548,3038.748872,356.1566882,2027.417684,POINT (-105.276635 40.010598),13614.0,13615.0,08,013,012204,2,1500000US080130122042,080130122042,2,BG,357080.0,0.0,0.0271758179854,3.68045686864e-05,31.0,1500000US080130122042,1648.0,16280,758.0,102.0,87.0,80130122042.0,"Block Group 2, Census Tract 122.04, Boulder County, Colorado",345.0
313,CO,Broadway & University,Aug,291,1.5,70.9,104.0,CO,126.0,Broadway & University,40.010598,-105.276635,2105.0,175.0,1311.215456,134.2559575,6025.467418,11287.5916,1323.038726,6087.169089,3035.056548,3038.748872,356.1566882,2027.417684,POINT (-105.276635 40.010598),13614.0,13615.0,08,013,012204,2,1500000US080130122042,080130122042,2,BG,357080.0,0.0,0.0271758179854,3.68045686864e-05,31.0,1500000US080130122042,1648.0,16280,758.0,102.0,87.0,80130122042.0,"Block Group 2, Census Tract 122.04, Boulder County, Colorado",345.0
314,CO,Broadway & University,Dec,136,0.7,33.4,104.0,CO,126.0,Broadway & University,40.010598,-105.276635,2105.0,175.0,1311.215456,134.2559575,6025.467418,11287.5916,1323.038726,6087.169089,3035.056548,3038.748872,356.1566882,2027.417684,POINT (-105.276635 40.010598),13614.0,13615.0,08,013,012204,2,1500000US080130122042,080130122042,2,BG,357080.0,0.0,0.0271758179854,3.68045686864e-05,31.0,1500000US080130122042,1648.0,16280,758.0,102.0,87.0,80130122042.0,"Block Group 2, Census Tract 122.04, Boulder County, Colorado",345.0
315,CO,Broadway & University,Feb,91,0.8,35.8,104.0,CO,126.0,Broadway & University,40.010598,-105.276635,2105.0,175.0,1311.215456,134.2559575,6025.467418,11287.5916,1323.038726,6087.169089,3035.056548,3038.748872,356.1566882,2027.417684,POINT (-105.276635 40.010598),13614.0,13615.0,08,013,012204,2,1500000US080130122042,080130122042,2,BG,357080.0,0.0,0.0271758179854,3.68045686864e-05,31.0,1500000US080130122042,1648.0,16280,758.0,102.0,87.0,80130122042.0,"Block Group 2, Census Tract 122.04, Boulder County, Colorado",345.0
316,CO,Broadway & University,Jan,62,0.7,32.5,104.0,CO,126.0,Broadway & University,40.010598,-105.276635,2105.0,175.0,1311.215456,134.2559575,6025.467418,11287.5916,1323.038726,6087.169089,3035.056548,3038.748872,356.1566882,2027.417684,POINT (-105.276635 40.010598),13614.0,13615.0,08,013,012204,2,1500000US080130122042,080130122042,2,BG,357080.0,0.0,0.0271758179854,3.68045686864e-05,31.0,1500000US080130122042,1648.0,16280,758.0,102.0,87.0,80130122042.0,"Block Group 2, Census Tract 122.04, Boulder County, Colorado",345.0
317,CO,Broadway & University,Jul,247,1.6,72.9,104.0,CO,126.0,Broadway & University,40.010598,-105.276635,2105.0,175.0,1311.215456,134.2559575,6025.467418,11287.5916,1323.038726,6087.169089,3035.056548,3038.748872,356.1566882,2027.417684,POINT (-105.276635 40.010598),13614.0,13615.0,08,013,012204,2,1500000US080130122042,080130122042,2,BG,357080.0,0.0,0.0271758179854,3.68045686864e-05,31.0,1500000US080130122042,1648.0,16280,758.0,102.0,87.0,80130122042.0,"Block Group 2, Census Tract 122.04, Boulder County, Colorado",345.0
318,CO,Broadway & University,Jun,196,2.1,67.1,104.0,CO,126.0,Broadway & University,40.010598,-105.276635,2105.0,175.0,1311.215456,134.2559575,6025.467418,11287.5916,1323.038726,6087.169089,3035.056548,3038.748872,356.1566882,2027.417684,POINT (-105.276635 40.010598),13614.0,13615.0,08,013,012204,2,1500000US080130122042,080130122042,2,BG,357080.0,0.0,0.0271758179854,3.68045686864e-05,31.0,1500000US080130122042,1648.0,16280,758.0,102.0,87.0,80130122042.0,"Block Group 2, Census Tract 122.04, Boulder County, Colorado",345.0
319,CO,Broadway & University,Mar,151,1.7,41.0,104.0,CO,126.0,Broadway & University,40.010598,-105.276635,2105.0,175.0,1311.215456,134.2559575,6025.467418,11287.5916,1323.038726,6087.169089,3035.056548,3038.748872,356.1566882,2027.417684,POINT (-105.276635 40.010598),13614.0,13615.0,08,013,012204,2,1500000US080130122042,080130122042,2,BG,357080.0,0.0,0.0271758179854,3.68045686864e-05,31.0,1500000US080130122042,1648.0,16280,758.0,102.0,87.0,80130122042.0,"Block Group 2, Census Tract 122.04, Boulder County, Colorado",345.0
320,CO,Broadway & University,May,144,3.1,57.9,104.0,CO,126.0,Broadway & University,40.010598,-105.276635,2105.0,175.0,1311.215456,134.2559575,6025.467418,11287.5916,1323.038726,6087.169089,3035.056548,3038.748872,356.1566882,2027.417684,POINT (-105.276635 40.010598),13614.0,13615.0,08,013,012204,2,1500000US080130122042,080130122042,2,BG,357080.0,0.0,0.0271758179854,3.68045686864e-05,31.0,1500000US080130122042,1648.0,16280,758.0,102.0,87.0,80130122042.0,"Block Group 2, Census Tract 122.04, Boulder County, Colorado",345.0
321,CO,Broadway & University,Nov,132,1.1,40.6,104.0,CO,126.0,Broadway & University,40.010598,-105.276635,2105.0,175.0,1311.215456,134.2559575,6025.467418,11287.5916,1323.038726,6087.169089,3035.056548,3038.748872,356.1566882,2027.417684,POINT (-105.276635 40.010598),13614.0,13615.0,08,013,012204,2,1500000US080130122042,080130122042,2,BG,357080.0,0.0,0.0271758179854,3.68045686864e-05,31.0,1500000US080130122042,1648.0,16280,758.0,102.0,87.0,80130122042.0,"Block Group 2, Census Tract 122.04, Boulder County, Colorado",345.0
322,CO,Broadway & University,Oct,250,1.2,52.9,104.0,CO,126.0,Broadway & University,40.010598,-105.276635,2105.0,175.0,1311.215456,134.2559575,6025.467418,11287.5916,1323.038726,6087.169089,3035.056548,3038.748872,356.1566882,2027.417684,POINT (-105.276635 40.010598),13614.0,13615.0,08,013,012204,2,1500000US080130122042,080130122042,2,BG,357080.0,0.0,0.0271758179854,3.68045686864e-05,31.0,1500000US080130122042,1648.0,16280,758.0,102.0,87.0,80130122042.0,"Block Group 2, Census Tract 122.04, Boulder County, Colorado",345.0
323,CO,Broadway & University,Sep,241,1.5,62.2,104.0,CO,126.0,Broadway & University,40.010598,-105.276635,2105.0,175.0,1311.215456,134.2559575,6025.467418,11287.5916,1323.038726,6087.169089,3035.056548,3038.748872,356.1566882,2027.417684,POINT (-105.276635 40.010598),13614.0,13615.0,08,013,012204,2,1500000US080130122042,080130122042,2,BG,357080.0,0.0,0.0271758179854,3.68045686864e-05,31.0,1500000US080130122042,1648.0,16280,758.0,102.0,87.0,80130122042.0,"Block Group 2, Census Tract 122.04, Boulder County, Colorado",345.0
324,CO,Folsom & Colorado,Apr,336,2.5,49.1,105.0,CO,127.0,Folsom & Colorado,40.008107,-105.263846,5187.0,432.0,1139.056043,674.8911287,4200.299161,2010.117158,639.9998368,928.4400879,2004.920831,283.7748416,416.3224502,123.0111003,POINT (-105.263846 40.008107),16037.0,16038.0,08,013,012300,1,1500000US080130123001,080130123001,1,BG,1138842.0,8081.0,0.0544855558295,0.000122832941391,33.0,1500000US080130123001,4960.0,-,8.0,12.0,15.0,80130123001.0,"Block Group 1, Census Tract 123, Boulder County, Colorado",457.0
325,CO,Folsom & Colorado,Aug,582,1.5,70.9,105.0,CO,127.0,Folsom & Colorado,40.008107,-105.263846,5187.0,432.0,1139.056043,674.8911287,4200.299161,2010.117158,639.9998368,928.4400879,2004.920831,283.7748416,416.3224502,123.0111003,POINT (-105.263846 40.008107),16037.0,16038.0,08,013,012300,1,1500000US080130123001,080130123001,1,BG,1138842.0,8081.0,0.0544855558295,0.000122832941391,33.0,1500000US080130123001,4960.0,-,8.0,12.0,15.0,80130123001.0,"Block Group 1, Census Tract 123, Boulder County, Colorado",457.0
326,CO,Folsom & Colorado,Dec,315,0.7,33.4,105.0,CO,127.0,Folsom & Colorado,40.008107,-105.263846,5187.0,432.0,1139.056043,674.8911287,4200.299161,2010.117158,639.9998368,928.4400879,2004.920831,283.7748416,416.3224502,123.0111003,POINT (-105.263846 40.008107),16037.0,16038.0,08,013,012300,1,1500000US080130123001,080130123001,1,BG,1138842.0,8081.0,0.0544855558295,0.000122832941391,33.0,1500000US080130123001,4960.0,-,8.0,12.0,15.0,80130123001.0,"Block Group 1, Census Tract 123, Boulder County, Colorado",457.0
327,CO,Folsom & Colorado,Feb,256,0.8,35.8,105.0,CO,127.0,Folsom & Colorado,40.008107,-105.263846,5187.0,432.0,1139.056043,674.8911287,4200.299161,2010.117158,639.9998368,928.4400879,2004.920831,283.7748416,416.3224502,123.0111003,POINT (-105.263846 40.008107),16037.0,16038.0,08,013,012300,1,1500000US080130123001,080130123001,1,BG,1138842.0,8081.0,0.0544855558295,0.000122832941391,33.0,1500000US080130123001,4960.0,-,8.0,12.0,15.0,80130123001.0,"Block Group 1, Census Tract 123, Boulder County, Colorado",457.0
328,CO,Folsom & Colorado,Jan,158,0.7,32.5,105.0,CO,127.0,Folsom & Colorado,40.008107,-105.263846,5187.0,432.0,1139.056043,674.8911287,4200.299161,2010.117158,639.9998368,928.4400879,2004.920831,283.7748416,416.3224502,123.0111003,POINT (-105.263846 40.008107),16037.0,16038.0,08,013,012300,1,1500000US080130123001,080130123001,1,BG,1138842.0,8081.0,0.0544855558295,0.000122832941391,33.0,1500000US080130123001,4960.0,-,8.0,12.0,15.0,80130123001.0,"Block Group 1, Census Tract 123, Boulder County, Colorado",457.0
329,CO,Folsom & Colorado,Jul,569,1.6,72.9,105.0,CO,127.0,Folsom & Colorado,40.008107,-105.263846,5187.0,432.0,1139.056043,674.8911287,4200.299161,2010.117158,639.9998368,928.4400879,2004.920831,283.7748416,416.3224502,123.0111003,POINT (-105.263846 40.008107),16037.0,16038.0,08,013,012300,1,1500000US080130123001,080130123001,1,BG,1138842.0,8081.0,0.0544855558295,0.000122832941391,33.0,1500000US080130123001,4960.0,-,8.0,12.0,15.0,80130123001.0,"Block Group 1, Census Tract 123, Boulder County, Colorado",457.0
330,CO,Folsom & Colorado,Jun,408,2.1,67.1,105.0,CO,127.0,Folsom & Colorado,40.008107,-105.263846,5187.0,432.0,1139.056043,674.8911287,4200.299161,2010.117158,639.9998368,928.4400879,2004.920831,283.7748416,416.3224502,123.0111003,POINT (-105.263846 40.008107),16037.0,16038.0,08,013,012300,1,1500000US080130123001,080130123001,1,BG,1138842.0,8081.0,0.0544855558295,0.000122832941391,33.0,1500000US080130123001,4960.0,-,8.0,12.0,15.0,80130123001.0,"Block Group 1, Census Tract 123, Boulder County, Colorado",457.0
331,CO,Folsom & Colorado,Mar,362,1.7,41.0,105.0,CO,127.0,Folsom & Colorado,40.008107,-105.263846,5187.0,432.0,1139.056043,674.8911287,4200.299161,2010.117158,639.9998368,928.4400879,2004.920831,283.7748416,416.3224502,123.0111003,POINT (-105.263846 40.008107),16037.0,16038.0,08,013,012300,1,1500000US080130123001,080130123001,1,BG,1138842.0,8081.0,0.0544855558295,0.000122832941391,33.0,1500000US080130123001,4960.0,-,8.0,12.0,15.0,80130123001.0,"Block Group 1, Census Tract 123, Boulder County, Colorado",457.0
332,CO,Folsom & Colorado,May,322,3.1,57.9,105.0,CO,127.0,Folsom & Colorado,40.008107,-105.263846,5187.0,432.0,1139.056043,674.8911287,4200.299161,2010.117158,639.9998368,928.4400879,2004.920831,283.7748416,416.3224502,123.0111003,POINT (-105.263846 40.008107),16037.0,16038.0,08,013,012300,1,1500000US080130123001,080130123001,1,BG,1138842.0,8081.0,0.0544855558295,0.000122832941391,33.0,1500000US080130123001,4960.0,-,8.0,12.0,15.0,80130123001.0,"Block Group 1, Census Tract 123, Boulder County, Colorado",457.0
333,CO,Folsom & Colorado,Nov,457,1.1,40.6,105.0,CO,127.0,Folsom & Colorado,40.008107,-105.263846,5187.0,432.0,1139.056043,674.8911287,4200.299161,2010.117158,639.9998368,928.4400879,2004.920831,283.7748416,416.3224502,123.0111003,POINT (-105.263846 40.008107),16037.0,16038.0,08,013,012300,1,1500000US080130123001,080130123001,1,BG,1138842.0,8081.0,0.0544855558295,0.000122832941391,33.0,1500000US080130123001,4960.0,-,8.0,12.0,15.0,80130123001.0,"Block Group 1, Census Tract 123, Boulder County, Colorado",457.0
334,CO,Folsom & Colorado,Oct,650,1.2,52.9,105.0,CO,127.0,Folsom & Colorado,40.008107,-105.263846,5187.0,432.0,1139.056043,674.8911287,4200.299161,2010.117158,639.9998368,928.4400879,2004.920831,283.7748416,416.3224502,123.0111003,POINT (-105.263846 40.008107),16037.0,16038.0,08,013,012300,1,1500000US080130123001,080130123001,1,BG,1138842.0,8081.0,0.0544855558295,0.000122832941391,33.0,1500000US080130123001,4960.0,-,8.0,12.0,15.0,80130123001.0,"Block Group 1, Census Tract 123, Boulder County, Colorado",457.0
335,CO,Folsom & Colorado,Sep,772,1.5,62.2,105.0,CO,127.0,Folsom & Colorado,40.008107,-105.263846,5187.0,432.0,1139.056043,674.8911287,4200.299161,2010.117158,639.9998368,928.4400879,2004.920831,283.7748416,416.3224502,123.0111003,POINT (-105.263846 40.008107),16037.0,16038.0,08,013,012300,1,1500000US080130123001,080130123001,1,BG,1138842.0,8081.0,0.0544855558295,0.000122832941391,33.0,1500000US080130123001,4960.0,-,8.0,12.0,15.0,80130123001.0,"Block Group 1, Census Tract 123, Boulder County, Colorado",457.0
336,CO,Folsom & Pearl,Apr,300,2.5,49.1,106.0,CO,128.0,Folsom & Pearl,40.021441,-105.263643,3737.0,311.0,1239.666528,1943.638548,6913.130376,16598.23324,1392.740011,967.9820625,3491.800871,11604.58789,788.9229651,2082.024738,POINT (-105.263643 40.021441),14046.0,14047.0,08,013,012202,1,1500000US080130122021,080130122021,1,BG,320471.0,0.0,0.0278059289672,3.3778063354e-05,22.0,1500000US080130122021,1121.0,55577,549.0,298.0,149.0,80130122021.0,"Block Group 1, Census Tract 122.02, Boulder County, Colorado",351.0
337,CO,Folsom & Pearl,Aug,383,1.5,70.9,106.0,CO,128.0,Folsom & Pearl,40.021441,-105.263643,3737.0,311.0,1239.666528,1943.638548,6913.130376,16598.23324,1392.740011,967.9820625,3491.800871,11604.58789,788.9229651,2082.024738,POINT (-105.263643 40.021441),14046.0,14047.0,08,013,012202,1,1500000US080130122021,080130122021,1,BG,320471.0,0.0,0.0278059289672,3.3778063354e-05,22.0,1500000US080130122021,1121.0,55577,549.0,298.0,149.0,80130122021.0,"Block Group 1, Census Tract 122.02, Boulder County, Colorado",351.0
338,CO,Folsom & Pearl,Dec,251,0.7,33.4,106.0,CO,128.0,Folsom & Pearl,40.021441,-105.263643,3737.0,311.0,1239.666528,1943.638548,6913.130376,16598.23324,1392.740011,967.9820625,3491.800871,11604.58789,788.9229651,2082.024738,POINT (-105.263643 40.021441),14046.0,14047.0,08,013,012202,1,1500000US080130122021,080130122021,1,BG,320471.0,0.0,0.0278059289672,3.3778063354e-05,22.0,1500000US080130122021,1121.0,55577,549.0,298.0,149.0,80130122021.0,"Block Group 1, Census Tract 122.02, Boulder County, Colorado",351.0
339,CO,Folsom & Pearl,Feb,196,0.8,35.8,106.0,CO,128.0,Folsom & Pearl,40.021441,-105.263643,3737.0,311.0,1239.666528,1943.638548,6913.130376,16598.23324,1392.740011,967.9820625,3491.800871,11604.58789,788.9229651,2082.024738,POINT (-105.263643 40.021441),14046.0,14047.0,08,013,012202,1,1500000US080130122021,080130122021,1,BG,320471.0,0.0,0.0278059289672,3.3778063354e-05,22.0,1500000US080130122021,1121.0,55577,549.0,298.0,149.0,80130122021.0,"Block Group 1, Census Tract 122.02, Boulder County, Colorado",351.0
340,CO,Folsom & Pearl,Jan,157,0.7,32.5,106.0,CO,128.0,Folsom & Pearl,40.021441,-105.263643,3737.0,311.0,1239.666528,1943.638548,6913.130376,16598.23324,1392.740011,967.9820625,3491.800871,11604.58789,788.9229651,2082.024738,POINT (-105.263643 40.021441),14046.0,14047.0,08,013,012202,1,1500000US080130122021,080130122021,1,BG,320471.0,0.0,0.0278059289672,3.3778063354e-05,22.0,1500000US080130122021,1121.0,55577,549.0,298.0,149.0,80130122021.0,"Block Group 1, Census Tract 122.02, Boulder County, Colorado",351.0
341,CO,Folsom & Pearl,Jul,384,1.6,72.9,106.0,CO,128.0,Folsom & Pearl,40.021441,-105.263643,3737.0,311.0,1239.666528,1943.638548,6913.130376,16598.23324,1392.740011,967.9820625,3491.800871,11604.58789,788.9229651,2082.024738,POINT (-105.263643 40.021441),14046.0,14047.0,08,013,012202,1,1500000US080130122021,080130122021,1,BG,320471.0,0.0,0.0278059289672,3.3778063354e-05,22.0,1500000US080130122021,1121.0,55577,549.0,298.0,149.0,80130122021.0,"Block Group 1, Census Tract 122.02, Boulder County, Colorado",351.0
342,CO,Folsom & Pearl,Jun,441,2.1,67.1,106.0,CO,128.0,Folsom & Pearl,40.021441,-105.263643,3737.0,311.0,1239.666528,1943.638548,6913.130376,16598.23324,1392.740011,967.9820625,3491.800871,11604.58789,788.9229651,2082.024738,POINT (-105.263643 40.021441),14046.0,14047.0,08,013,012202,1,1500000US080130122021,080130122021,1,BG,320471.0,0.0,0.0278059289672,3.3778063354e-05,22.0,1500000US080130122021,1121.0,55577,549.0,298.0,149.0,80130122021.0,"Block Group 1, Census Tract 122.02, Boulder County, Colorado",351.0
343,CO,Folsom & Pearl,Mar,303,1.7,41.0,106.0,CO,128.0,Folsom & Pearl,40.021441,-105.263643,3737.0,311.0,1239.666528,1943.638548,6913.130376,16598.23324,1392.740011,967.9820625,3491.800871,11604.58789,788.9229651,2082.024738,POINT (-105.263643 40.021441),14046.0,14047.0,08,013,012202,1,1500000US080130122021,080130122021,1,BG,320471.0,0.0,0.0278059289672,3.3778063354e-05,22.0,1500000US080130122021,1121.0,55577,549.0,298.0,149.0,80130122021.0,"Block Group 1, Census Tract 122.02, Boulder County, Colorado",351.0
344,CO,Folsom & Pearl,May,353,3.1,57.9,106.0,CO,128.0,Folsom & Pearl,40.021441,-105.263643,3737.0,311.0,1239.666528,1943.638548,6913.130376,16598.23324,1392.740011,967.9820625,3491.800871,11604.58789,788.9229651,2082.024738,POINT (-105.263643 40.021441),14046.0,14047.0,08,013,012202,1,1500000US080130122021,080130122021,1,BG,320471.0,0.0,0.0278059289672,3.3778063354e-05,22.0,1500000US080130122021,1121.0,55577,549.0,298.0,149.0,80130122021.0,"Block Group 1, Census Tract 122.02, Boulder County, Colorado",351.0
345,CO,Folsom & Pearl,Nov,267,1.1,40.6,106.0,CO,128.0,Folsom & Pearl,40.021441,-105.263643,3737.0,311.0,1239.666528,1943.638548,6913.130376,16598.23324,1392.740011,967.9820625,3491.800871,11604.58789,788.9229651,2082.024738,POINT (-105.263643 40.021441),14046.0,14047.0,08,013,012202,1,1500000US080130122021,080130122021,1,BG,320471.0,0.0,0.0278059289672,3.3778063354e-05,22.0,1500000US080130122021,1121.0,55577,549.0,298.0,149.0,80130122021.0,"Block Group 1, Census Tract 122.02, Boulder County, Colorado",351.0
346,CO,Folsom & Pearl,Oct,375,1.2,52.9,106.0,CO,128.0,Folsom & Pearl,40.021441,-105.263643,3737.0,311.0,1239.666528,1943.638548,6913.130376,16598.23324,1392.740011,967.9820625,3491.800871,11604.58789,788.9229651,2082.024738,POINT (-105.263643 40.021441),14046.0,14047.0,08,013,012202,1,1500000US080130122021,080130122021,1,BG,320471.0,0.0,0.0278059289672,3.3778063354e-05,22.0,1500000US080130122021,1121.0,55577,549.0,298.0,149.0,80130122021.0,"Block Group 1, Census Tract 122.02, Boulder County, Colorado",351.0
