GEO.id,GEO.id2,GEO.display-label,HC01_EST_VC02,HC01_MOE_VC02,HC02_EST_VC02,HC02_MOE_VC02,HC01_EST_VC04,HC01_MOE_VC04,HC02_EST_VC04,HC02_MOE_VC04,HC01_EST_VC05,HC01_MOE_VC05,HC02_EST_VC05,HC02_MOE_VC05,HC01_EST_VC06,HC01_MOE_VC06,HC02_EST_VC06,HC02_MOE_VC06,HC01_EST_VC07,HC01_MOE_VC07,HC02_EST_VC07,HC02_MOE_VC07,HC01_EST_VC08,HC01_MOE_VC08,HC02_EST_VC08,HC02_MOE_VC08,HC01_EST_VC09,HC01_MOE_VC09,HC02_EST_VC09,HC02_MOE_VC09,HC01_EST_VC10,HC01_MOE_VC10,HC02_EST_VC10,HC02_MOE_VC10,HC01_EST_VC12,HC01_MOE_VC12,HC02_EST_VC12,HC02_MOE_VC12,HC01_EST_VC13,HC01_MOE_VC13,HC02_EST_VC13,HC02_MOE_VC13,HC01_EST_VC16,HC01_MOE_VC16,HC02_EST_VC16,HC02_MOE_VC16,HC01_EST_VC17,HC01_MOE_VC17,HC02_EST_VC17,HC02_MOE_VC17,HC01_EST_VC18,HC01_MOE_VC18,HC02_EST_VC18,HC02_MOE_VC18,HC01_EST_VC19,HC01_MOE_VC19,HC02_EST_VC19,HC02_MOE_VC19,HC01_EST_VC22,HC01_MOE_VC22,HC02_EST_VC22,HC02_MOE_VC22,HC01_EST_VC23,HC01_MOE_VC23,HC02_EST_VC23,HC02_MOE_VC23,HC01_EST_VC24,HC01_MOE_VC24,HC02_EST_VC24,HC02_MOE_VC24,HC01_EST_VC25,HC01_MOE_VC25,HC02_EST_VC25,HC02_MOE_VC25,HC01_EST_VC26,HC01_MOE_VC26,HC02_EST_VC26,HC02_MOE_VC26,HC01_EST_VC27,HC01_MOE_VC27,HC02_EST_VC27,HC02_MOE_VC27,HC01_EST_VC30,HC01_MOE_VC30,HC02_EST_VC30,HC02_MOE_VC30,HC01_EST_VC31,HC01_MOE_VC31,HC02_EST_VC31,HC02_MOE_VC31,HC01_EST_VC32,HC01_MOE_VC32,HC02_EST_VC32,HC02_MOE_VC32,HC01_EST_VC33,HC01_MOE_VC33,HC02_EST_VC33,HC02_MOE_VC33,HC01_EST_VC34,HC01_MOE_VC34,HC02_EST_VC34,HC02_MOE_VC34,HC01_EST_VC35,HC01_MOE_VC35,HC02_EST_VC35,HC02_MOE_VC35,HC01_EST_VC36,HC01_MOE_VC36,HC02_EST_VC36,HC02_MOE_VC36,HC01_EST_VC39,HC01_MOE_VC39,HC02_EST_VC39,HC02_MOE_VC39,HC01_EST_VC40,HC01_MOE_VC40,HC02_EST_VC40,HC02_MOE_VC40,HC01_EST_VC41,HC01_MOE_VC41,HC02_EST_VC41,HC02_MOE_VC41
1400000US39035177608,39035177608,"Census Tract 1776.08, Cuyahoga County, Ohio",2383,159,44688,11495,91.4,5.3,42031,10724,3.7,4.6,-,**,0.0,1.1,-,**,3.1,2.9,73934,67100,0.0,1.1,-,**,0.0,1.1,-,**,1.8,2.3,-,**,1.3,1.5,-,**,90.1,5.3,41875,10739,3.1,3.3,11337,6190,28.2,5.5,56585,22177,38.2,5.9,59154,19847,30.5,3.9,28605,2620,1371,174,64399,15663,42.2,8.4,71827,18305,57.8,8.4,59938,18956,70.0,12.0,(X),(X),16.9,7.8,(X),(X),13.1,9.6,(X),(X),1012,189,24526,3564,61.7,10.7,20859,2146,57.2,10.6,20351,2536,4.4,4.0,40917,27938,38.3,10.7,31806,23818,31.6,9.9,27143,12504,6.7,7.5,-,**,25.3,(X),(X),(X),24.7,(X),(X),(X),24.5,(X),(X),(X)
1400000US39035177609,39035177609,"Census Tract 1776.09, Cuyahoga County, Ohio",800,43,55345,5464,98.9,1.3,54955,5039,0.0,3.4,-,**,0.6,1.0,-,**,0.0,3.4,-,**,0.0,3.4,-,**,0.0,3.4,-,**,0.5,0.7,-,**,1.3,1.4,-,**,97.6,1.6,54946,5541,1.5,2.3,-,**,14.3,4.2,79583,33569,40.3,7.3,73947,6978,44.0,7.1,31094,7404,537,57,73144,4535,28.7,7.3,75000,12481,71.3,7.3,72813,6892,85.8,6.0,74053,3097,10.4,4.8,53000,8799,3.7,4.0,-,**,263,51,26685,5016,49.8,12.2,(X),(X),49.8,12.2,(X),(X),0.0,9.9,(X),(X),50.2,12.2,(X),(X),46.4,11.7,(X),(X),3.8,4.0,(X),(X),31.9,(X),(X),(X),32.0,(X),(X),(X),31.6,(X),(X),(X)
1400000US39035178101,39035178101,"Census Tract 1781.01, Cuyahoga County, Ohio",1257,69,40391,6993,87.2,5.7,45238,11634,6.3,4.5,(X),(X),0.0,2.2,-,**,5.5,3.6,41587,37732,0.0,2.2,-,**,0.0,2.2,-,**,1.0,1.3,-,**,2.1,2.4,-,**,85.5,5.6,46488,10793,5.2,4.4,(X),(X),20.8,5.8,(X),(X),39.9,5.5,(X),(X),34.1,3.8,(X),(X),789,98,52355,12028,36.6,8.3,42235,40999,63.4,8.3,56600,11028,78.7,9.1,(X),(X),14.8,7.1,(X),(X),6.5,5.8,(X),(X),468,102,22188,8840,68.4,11.3,19936,2966,60.3,11.4,18718,2789,8.1,7.3,54479,15057,31.6,11.3,33065,4497,30.3,11.1,32823,5532,1.3,2.1,-,**,33.4,(X),(X),(X),27.9,(X),(X),(X),36.8,(X),(X),(X)
1400000US39035178102,39035178102,"Census Tract 1781.02, Cuyahoga County, Ohio",1993,93,48909,6699,88.1,5.8,46953,8114,6.9,4.6,49070,20014,0.0,1.4,-,**,4.2,3.8,66786,12949,0.0,1.4,-,**,0.8,1.2,-,**,0.0,1.4,-,**,2.6,3.0,-,**,86.3,5.9,48000,8183,3.8,3.2,27644,22538,49.4,7.3,51000,6518,27.9,6.4,66576,29187,18.9,4.0,40365,14640,1100,123,49567,9979,50.2,10.4,42250,9381,49.8,10.4,57500,20662,69.6,10.9,65109,18533,17.0,9.0,40433,10985,13.4,9.7,41973,5559,893,141,43199,9034,53.9,12.1,(X),(X),39.2,10.6,(X),(X),14.7,8.8,(X),(X),46.1,12.1,(X),(X),38.5,12.5,(X),(X),7.6,8.8,(X),(X),26.4,(X),(X),(X),27.2,(X),(X),(X),25.4,(X),(X),(X)
1400000US39035178201,39035178201,"Census Tract 1782.01, Cuyahoga County, Ohio",1587,91,43368,8313,91.1,4.4,43090,7997,1.4,1.6,-,**,0.0,1.7,-,**,3.2,2.8,49853,30350,0.0,1.7,-,**,0.8,0.9,-,**,3.6,3.3,(X),(X),3.7,2.6,(X),(X),88.1,4.9,43542,8337,4.2,3.2,25926,2020,27.0,3.5,54625,7503,38.7,5.9,53446,9507,30.2,3.8,25917,2757,862,92,56196,4889,34.7,6.3,44485,25466,65.3,6.3,58281,21021,66.9,9.8,(X),(X),29.4,9.8,(X),(X),3.7,3.2,(X),(X),725,106,24304,3490,53.7,10.8,23576,7549,53.7,10.8,23576,7549,0.0,3.7,-,**,46.3,10.8,25568,8180,41.8,10.6,24491,6227,4.6,3.3,67875,7289,27.9,(X),(X),(X),29.1,(X),(X),(X),25.1,(X),(X),(X)
1400000US39035178204,39035178204,"Census Tract 1782.04, Cuyahoga County, Ohio",2273,116,31401,5710,94.8,3.9,31593,5452,2.9,3.1,(X),(X),0.5,0.8,-,**,1.5,1.7,-,**,0.0,1.2,-,**,0.4,0.8,-,**,0.0,1.2,-,**,3.3,2.1,(X),(X),92.4,4.2,31441,6466,7.5,4.0,36328,20626,22.4,6.2,26739,11286,33.7,4.5,40417,10610,36.3,4.4,22134,4409,926,154,48706,5707,42.5,10.8,47853,24710,57.5,10.8,51983,10289,78.0,8.0,54583,10084,20.2,8.1,23625,11827,1.8,3.1,-,**,1347,194,21299,3512,57.7,8.9,19052,3312,51.8,8.1,18462,3113,5.9,5.2,57750,27079,42.3,8.9,30417,11299,40.7,9.1,31563,10590,1.6,2.5,-,**,29.9,(X),(X),(X),20.3,(X),(X),(X),36.5,(X),(X),(X)
1400000US39035178205,39035178205,"Census Tract 1782.05, Cuyahoga County, Ohio",807,52,56075,4257,98.5,1.7,56201,4414,0.0,3.3,-,**,0.0,3.3,-,**,0.7,1.2,-,**,0.0,3.3,-,**,0.0,3.3,-,**,0.7,1.1,-,**,0.5,0.9,-,**,98.0,1.9,56103,4363,0.6,1.1,-,**,31.8,4.5,62350,6122,37.7,5.4,66364,8495,29.9,5.3,34464,7546,503,53,62650,5688,41.9,6.9,73958,22608,58.1,6.9,59500,8844,77.1,8.2,76875,14390,13.3,5.8,39688,19461,9.5,7.4,40952,5102,304,55,38214,8933,65.1,11.6,(X),(X),58.6,12.1,(X),(X),6.6,4.8,(X),(X),34.9,11.6,(X),(X),30.9,10.5,(X),(X),3.9,4.4,(X),(X),24.3,(X),(X),(X),22.3,(X),(X),(X),25.3,(X),(X),(X)
1400000US39035178206,39035178206,"Census Tract 1782.06, Cuyahoga County, Ohio",1169,59,55020,4100,95.2,3.0,53983,4978,0.0,2.3,-,**,0.0,2.3,-,**,0.9,1.4,-,**,0.0,2.3,-,**,0.0,2.3,-,**,3.9,2.9,57130,2761,3.2,3.1,70114,49040,92.7,3.2,54186,4910,0.6,0.9,-,**,33.4,5.4,59955,26874,38.6,5.5,62159,18012,27.4,3.8,35667,10849,778,75,68438,15613,48.8,5.3,78750,16664,51.2,5.3,57100,6304,80.6,7.3,72175,15511,12.5,5.3,40096,12744,6.9,5.4,38942,17397,391,67,34563,9031,52.4,12.8,23906,19536,43.2,13.2,20813,5568,9.2,8.5,53625,6898,47.6,12.8,40833,11919,36.8,12.1,33214,6813,10.7,8.6,93190,21088,28.2,(X),(X),(X),27.2,(X),(X),(X),30.2,(X),(X),(X)
1400000US39035179101,39035179101,"Census Tract 1791.01, Cuyahoga County, Ohio",1157,66,138594,20333,84.7,6.3,139688,22812,5.3,3.6,203472,155262,0.7,1.1,-,**,8.4,4.8,(X),(X),0.0,2.3,-,**,0.0,2.3,-,**,1.0,1.5,-,**,2.7,3.2,-,**,82.0,7.0,147125,19920,0.0,2.3,-,**,16.0,5.6,150216,95063,46.6,5.7,148938,24682,37.4,4.6,117083,36272,914,77,151154,15717,45.4,9.5,146875,80832,54.6,9.5,160875,28377,94.1,4.3,156146,17033,5.5,4.3,40595,9601,0.4,0.7,-,**,243,78,41063,36009,52.3,20.4,(X),(X),52.3,20.4,(X),(X),0.0,10.7,(X),(X),47.7,20.4,(X),(X),40.3,19.4,(X),(X),7.4,7.4,(X),(X),32.5,(X),(X),(X),27.8,(X),(X),(X),48.6,(X),(X),(X)
1400000US39035179102,39035179102,"Census Tract 1791.02, Cuyahoga County, Ohio",1021,80,170568,49778,87.4,7.5,180000,38095,3.2,3.3,168750,87079,0.0,2.7,-,**,5.5,5.3,(X),(X),0.0,2.7,-,**,0.0,2.7,-,**,3.9,4.7,-,**,2.3,1.8,-,**,86.3,7.6,183750,47449,0.0,2.7,-,**,14.7,2.8,210833,73208,46.1,4.4,184886,53583,39.2,3.5,106304,35807,877,65,190893,34476,36.3,4.3,243542,52692,63.7,4.3,156250,74656,95.0,3.5,197847,37081,2.7,2.5,176000,109437,2.3,2.5,-,**,144,45,68056,27688,60.4,22.6,89583,37642,41.0,21.1,87639,51311,19.4,15.0,240909,183019,39.6,22.6,52266,17325,27.8,20.8,51875,32980,11.8,12.2,-,**,38.5,(X),(X),(X),36.7,(X),(X),(X),49.3,(X),(X),(X)
1400000US39035180102,39035180102,"Census Tract 1801.02, Cuyahoga County, Ohio",1822,114,61000,8155,61.9,5.6,55305,6167,30.5,3.9,73493,10593,1.1,1.2,-,**,6.1,3.4,(X),(X),0.0,1.5,-,**,0.0,1.5,-,**,0.4,0.7,-,**,1.4,2.2,-,**,60.5,5.8,56098,7377,0.6,1.0,-,**,18.8,4.0,70875,9410,43.0,4.4,70913,8560,37.6,3.5,42202,5241,1218,105,71127,2527,20.1,6.2,66979,39133,79.9,6.2,71410,2823,68.7,8.5,(X),(X),19.5,6.5,(X),(X),11.7,5.8,(X),(X),604,133,42500,9058,64.6,9.7,(X),(X),61.3,9.7,(X),(X),3.3,3.5,(X),(X),35.4,9.7,(X),(X),29.5,9.0,(X),(X),6.0,5.4,(X),(X),32.3,(X),(X),(X),33.1,(X),(X),(X),30.6,(X),(X),(X)
1400000US39035180103,39035180103,"Census Tract 1801.03, Cuyahoga County, Ohio",1465,102,60052,10681,55.2,4.9,59167,10008,41.2,5.0,65543,13087,0.0,1.9,-,**,1.1,1.4,-,**,0.0,1.9,-,**,1.6,1.9,-,**,0.9,1.4,-,**,1.0,1.6,-,**,55.2,4.9,59167,10008,2.5,2.9,-,**,22.9,4.2,68314,15174,43.9,5.0,83092,19647,30.7,3.4,44773,8140,1003,100,75625,15881,30.3,7.0,80682,39167,69.7,7.0,74844,18652,83.2,7.0,(X),(X),14.4,6.6,(X),(X),2.5,2.5,(X),(X),462,118,36974,17657,62.6,12.4,55208,25859,48.5,12.7,35385,13885,14.1,10.7,125919,24985,37.4,12.4,25536,15790,35.5,12.1,24559,13866,1.9,3.1,-,**,39.2,(X),(X),(X),37.3,(X),(X),(X),41.3,(X),(X),(X)
1400000US39035180104,39035180104,"Census Tract 1801.04, Cuyahoga County, Ohio",1623,124,33673,6919,33.7,6.2,27583,11780,58.5,6.4,34821,6354,0.0,1.7,-,**,2.8,3.1,"2,500-",***,0.0,1.7,-,**,0.4,0.8,-,**,4.6,3.6,(X),(X),4.6,3.4,(X),(X),30.7,5.8,30556,13024,17.9,7.5,26955,15188,36.2,9.6,42375,10235,26.1,7.8,32773,13219,19.8,4.3,23750,9811,550,100,38214,9588,52.2,13.9,35038,19133,47.8,13.9,47240,7245,37.1,11.1,(X),(X),59.1,11.4,(X),(X),3.8,4.3,(X),(X),1073,143,28257,8146,59.4,10.0,26773,7393,54.1,10.6,25145,9247,5.2,5.0,79479,37999,40.6,10.0,33672,14199,33.2,10.5,25278,13170,7.5,6.6,49583,25941,40.3,(X),(X),(X),38.2,(X),(X),(X),41.4,(X),(X),(X)
1400000US39035181100,39035181100,"Census Tract 1811, Cuyahoga County, Ohio",2538,167,98571,13689,99.5,0.8,98958,13331,0.0,1.1,-,**,0.0,1.1,-,**,0.5,0.8,-,**,0.0,1.1,-,**,0.0,1.1,-,**,0.0,1.1,-,**,1.2,1.4,-,**,98.3,1.7,98065,15168,2.8,2.6,43651,24411,26.2,4.4,107475,69709,39.2,5.2,120172,23459,31.8,4.2,55813,7829,1535,132,133229,28183,44.0,6.1,178173,99104,56.0,6.1,122500,20443,86.7,6.1,(X),(X),9.6,5.5,(X),(X),3.7,2.9,(X),(X),1003,183,48125,10295,63.4,8.7,(X),(X),56.0,9.4,(X),(X),7.4,5.2,(X),(X),36.6,8.7,(X),(X),34.0,9.2,(X),(X),2.6,3.0,(X),(X),12.3,(X),(X),(X),16.2,(X),(X),(X),6.3,(X),(X),(X)
1400000US39035181201,39035181201,"Census Tract 1812.01, Cuyahoga County, Ohio",2752,132,53536,5360,93.7,4.0,51752,6372,4.0,3.6,75188,50608,0.0,1.0,-,**,1.3,1.5,(X),(X),0.0,1.0,-,**,0.0,1.0,-,**,1.0,1.2,-,**,0.7,0.8,-,**,93.3,4.1,51856,6604,0.8,1.3,-,**,20.2,4.9,76068,30722,37.8,4.5,76995,13468,41.1,4.6,29425,4804,1370,146,77382,15076,41.2,5.9,91103,43254,58.8,5.9,73594,20366,85.7,7.6,94250,35735,9.1,5.6,66250,25159,5.3,6.4,-,**,1382,192,36458,13895,68.7,9.3,(X),(X),65.8,9.4,(X),(X),2.9,3.4,(X),(X),31.3,9.3,(X),(X),25.1,8.3,(X),(X),6.2,5.2,(X),(X),23.7,(X),(X),(X),22.3,(X),(X),(X),24.4,(X),(X),(X)
1400000US39035181203,39035181203,"Census Tract 1812.03, Cuyahoga County, Ohio",1361,84,76197,9575,97.2,3.7,77207,7988,2.8,3.7,-,**,0.0,2.0,-,**,0.0,2.0,-,**,0.0,2.0,-,**,0.0,2.0,-,**,0.0,2.0,-,**,0.0,2.0,-,**,97.2,3.7,77207,7988,0.5,0.9,-,**,30.6,5.3,81875,27684,42.7,5.7,86094,8339,26.2,4.3,61042,18572,833,84,89602,10029,38.8,8.0,91845,36054,61.2,8.0,81786,17339,84.2,7.7,(X),(X),15.1,7.5,(X),(X),0.7,1.4,(X),(X),528,93,51250,12017,50.6,9.7,(X),(X),39.2,9.1,(X),(X),11.4,6.3,(X),(X),49.4,9.7,(X),(X),44.3,9.8,(X),(X),5.1,4.5,(X),(X),19.2,(X),(X),(X),26.4,(X),(X),(X),7.8,(X),(X),(X)
1400000US39035181204,39035181204,"Census Tract 1812.04, Cuyahoga County, Ohio",2307,181,52155,7542,94.3,4.4,51875,9171,2.9,3.4,-,**,0.0,1.2,-,**,0.6,0.9,-,**,0.0,1.2,-,**,0.0,1.2,-,**,2.2,2.6,-,**,3.4,3.3,31431,532,90.9,5.3,53712,9895,0.9,1.1,-,**,23.7,4.8,62857,23736,37.7,5.6,68275,21058,37.8,4.7,31698,5707,1237,129,74757,20721,39.4,7.8,108650,36019,60.6,7.8,67222,13302,78.1,7.5,(X),(X),18.8,7.3,(X),(X),3.1,2.8,(X),(X),1070,193,35601,7954,52.2,9.9,(X),(X),48.4,9.6,(X),(X),3.8,3.8,(X),(X),47.8,9.9,(X),(X),41.8,10.1,(X),(X),6.0,4.6,(X),(X),19.2,(X),(X),(X),21.0,(X),(X),(X),17.2,(X),(X),(X)
1400000US39035182103,39035182103,"Census Tract 1821.03, Cuyahoga County, Ohio",1114,55,54397,9179,96.1,3.3,53405,8042,1.9,2.0,-,**,0.0,2.4,-,**,2.0,2.3,-,**,0.0,2.4,-,**,0.0,2.4,-,**,0.0,2.4,-,**,0.0,2.4,-,**,96.1,3.3,53405,8042,0.0,2.4,-,**,19.8,4.9,100795,37229,36.0,7.9,93854,14675,44.2,6.9,35069,5357,708,62,86739,16576,26.6,5.4,103182,35201,73.4,5.4,79444,27307,87.4,6.9,(X),(X),6.8,4.8,(X),(X),5.8,4.5,(X),(X),406,74,31250,2471,62.3,11.6,(X),(X),51.7,13.5,(X),(X),10.6,8.1,(X),(X),37.7,11.6,(X),(X),32.8,12.0,(X),(X),4.9,5.5,(X),(X),22.4,(X),(X),(X),19.2,(X),(X),(X),27.8,(X),(X),(X)
1400000US39035182104,39035182104,"Census Tract 1821.04, Cuyahoga County, Ohio",1091,60,64917,7097,97.2,2.9,64056,6555,0.8,1.3,-,**,0.0,2.5,-,**,0.9,1.4,-,**,0.0,2.5,-,**,0.0,2.5,-,**,1.1,1.7,-,**,3.0,2.7,111771,68061,95.2,3.6,63472,6228,0.0,2.5,-,**,21.9,4.9,71792,27131,39.9,4.3,87656,25925,38.2,4.1,43958,14967,662,68,81923,17092,25.5,5.5,92159,8352,74.5,5.5,75489,13357,82.0,7.3,90871,9424,11.5,6.2,56528,43196,6.5,4.5,51094,23750,429,89,45298,23467,54.1,12.8,(X),(X),52.0,13.0,(X),(X),2.1,3.0,(X),(X),45.9,12.8,(X),(X),35.7,12.4,(X),(X),10.3,8.0,(X),(X),25.5,(X),(X),(X),29.0,(X),(X),(X),20.0,(X),(X),(X)
1400000US39035182105,39035182105,"Census Tract 1821.05, Cuyahoga County, Ohio",1382,56,74096,4594,95.1,3.1,74669,6949,2.0,2.0,63393,9438,0.0,2.0,-,**,2.9,2.3,51458,19268,0.0,2.0,-,**,0.0,2.0,-,**,0.0,2.0,-,**,0.0,2.0,-,**,95.1,3.1,74669,6949,0.0,2.0,-,**,23.7,3.2,98000,48157,39.4,3.5,86890,16288,36.9,3.3,51731,9464,1109,71,82533,7369,27.5,4.2,61989,51806,72.5,4.2,82829,5213,79.0,6.9,85530,6797,12.4,4.9,73458,39227,8.7,4.4,55000,26285,273,75,53015,12064,56.0,14.5,46042,38929,44.0,15.5,25227,4959,12.1,10.8,108750,60832,44.0,14.5,56875,16427,27.5,13.1,46250,13667,16.5,13.4,73393,6835,20.0,(X),(X),(X),21.9,(X),(X),(X),12.1,(X),(X),(X)
1400000US39035182106,39035182106,"Census Tract 1821.06, Cuyahoga County, Ohio",1285,63,78682,7481,96.4,2.3,78885,7487,0.0,2.1,-,**,0.7,1.1,-,**,2.9,2.0,83036,31260,0.0,2.1,-,**,0.0,2.1,-,**,0.0,2.1,-,**,0.0,2.1,-,**,96.4,2.3,78885,7487,0.0,2.1,-,**,22.2,3.2,91094,34391,40.2,3.3,90400,15975,37.7,3.3,58676,15503,948,61,95417,14461,21.9,3.6,112833,23834,78.1,3.6,91042,15143,88.8,4.7,95833,17968,9.7,4.4,91875,22918,1.5,1.6,-,**,337,84,37031,7878,54.9,13.4,31250,9205,52.5,12.8,30139,6859,2.4,4.0,-,**,45.1,13.4,45833,18003,38.0,13.1,37500,16247,7.1,6.7,71071,36728,22.5,(X),(X),(X),22.9,(X),(X),(X),19.6,(X),(X),(X)
1400000US39035183100,39035183100,"Census Tract 1831, Cuyahoga County, Ohio",1303,85,60918,7752,57.8,5.8,104050,21747,17.3,5.7,27132,21740,0.8,1.2,-,**,18.8,5.5,42316,3966,0.0,2.1,-,**,0.0,2.1,-,**,5.4,3.8,51964,20604,0.8,1.1,-,**,57.8,5.8,104050,21747,7.7,3.8,(X),(X),38.3,6.4,(X),(X),36.0,6.0,(X),(X),18.0,2.9,(X),(X),745,96,104375,40446,31.3,8.0,164219,149399,68.7,8.0,82353,56737,86.3,8.3,(X),(X),11.1,8.1,(X),(X),2.6,2.5,(X),(X),558,105,37500,11202,53.4,13.3,(X),(X),39.4,12.0,(X),(X),14.0,10.5,(X),(X),46.6,13.3,(X),(X),39.2,13.2,(X),(X),7.3,7.4,(X),(X),26.9,(X),(X),(X),27.1,(X),(X),(X),26.7,(X),(X),(X)
1400000US39035183200,39035183200,"Census Tract 1832, Cuyahoga County, Ohio",859,42,172656,32085,85.8,4.8,173281,32185,7.3,4.1,76534,24244,0.0,3.1,-,**,6.2,2.8,"250,000+",***,0.0,3.1,-,**,0.7,1.0,-,**,0.0,3.1,-,**,1.2,1.3,-,**,84.6,4.7,172969,31592,1.6,2.2,-,**,23.4,3.5,227361,62524,46.4,5.0,244250,19802,28.5,4.1,69688,45754,662,56,244333,19202,55.9,6.3,247500,28008,44.1,6.3,212500,105005,92.4,4.6,(X),(X),3.8,2.1,(X),(X),3.8,4.1,(X),(X),197,46,42321,24762,76.6,13.5,31779,9432,64.5,15.2,30625,6274,12.2,10.6,70921,8322,23.4,13.5,103750,71377,14.7,12.2,81083,11775,8.6,7.3,126771,11941,27.7,(X),(X),(X),22.1,(X),(X),(X),46.7,(X),(X),(X)
1400000US39035183300,39035183300,"Census Tract 1833, Cuyahoga County, Ohio",1499,71,165043,33022,85.4,3.1,172000,36785,10.5,2.5,87841,14226,0.0,1.8,-,**,3.4,1.8,206771,56327,0.0,1.8,-,**,0.0,1.8,-,**,0.7,1.2,-,**,1.4,1.3,223906,191828,84.0,3.0,171438,36723,2.8,3.1,-,**,23.5,3.7,183250,40798,44.4,4.2,206979,31184,29.3,3.4,116319,28581,1259,72,185234,29388,49.6,4.8,204583,28329,50.4,4.8,147679,45537,90.5,4.1,(X),(X),7.5,4.2,(X),(X),2.0,1.8,(X),(X),240,72,42250,16959,69.2,15.4,(X),(X),65.8,16.0,(X),(X),3.3,5.3,(X),(X),30.8,15.4,(X),(X),30.8,15.4,(X),(X),0.0,10.8,(X),(X),23.5,(X),(X),(X),25.6,(X),(X),(X),12.9,(X),(X),(X)
1400000US39035183401,39035183401,"Census Tract 1834.01, Cuyahoga County, Ohio",769,50,95625,19570,69.7,6.2,111731,16248,21.3,5.5,43214,16457,0.0,3.5,-,**,6.8,3.5,67917,58829,0.0,3.5,-,**,0.8,1.2,-,**,1.4,1.6,-,**,0.8,1.1,-,**,68.9,6.0,112308,18191,4.2,4.4,43095,18802,33.7,5.9,100250,29072,38.1,5.0,111719,18114,24.1,3.9,61645,15534,597,57,104938,13448,55.1,5.5,102750,17912,44.9,5.5,115500,21428,80.4,6.2,(X),(X),12.9,4.9,(X),(X),6.7,5.8,(X),(X),172,50,43690,15183,58.1,18.9,(X),(X),52.3,18.0,(X),(X),5.8,6.5,(X),(X),41.9,18.9,(X),(X),32.6,19.0,(X),(X),9.3,7.6,(X),(X),21.8,(X),(X),(X),26.5,(X),(X),(X),5.8,(X),(X),(X)
1400000US39035183402,39035183402,"Census Tract 1834.02, Cuyahoga County, Ohio",606,60,50714,10768,19.0,7.1,94583,29853,79.0,7.3,45139,15087,0.0,4.4,-,**,0.0,4.4,-,**,0.0,4.4,-,**,0.7,1.1,-,**,1.3,1.5,-,**,0.7,0.9,-,**,18.3,7.3,94028,36679,2.3,2.9,-,**,22.4,6.6,83667,49769,45.0,8.6,55813,13911,30.2,5.6,33750,12097,334,65,58125,17085,28.4,11.6,57426,52727,71.6,11.6,58281,30059,43.1,11.9,96731,20268,56.9,11.9,48750,12039,0.0,7.9,-,**,272,53,37500,20351,64.0,11.4,(X),(X),57.0,11.9,(X),(X),7.0,7.4,(X),(X),36.0,11.4,(X),(X),26.5,12.0,(X),(X),9.6,10.4,(X),(X),39.8,(X),(X),(X),41.3,(X),(X),(X),36.4,(X),(X),(X)
1400000US39035183501,39035183501,"Census Tract 1835.01, Cuyahoga County, Ohio",1588,78,51514,9757,60.3,7.5,65200,19363,32.7,7.6,41471,11098,0.0,1.7,-,**,2.2,1.8,73472,41724,0.0,1.7,-,**,2.0,2.7,-,**,2.7,2.8,(X),(X),3.1,2.7,215547,208321,59.7,7.6,65700,16769,1.1,1.3,-,**,29.8,6.8,66953,23262,40.6,7.2,51976,27354,28.5,5.3,45750,10083,746,118,85278,18480,50.5,9.8,71708,17756,49.5,9.8,124083,34328,76.3,10.1,(X),(X),17.8,9.0,(X),(X),5.9,6.1,(X),(X),842,116,36425,4071,84.1,7.5,(X),(X),77.4,8.1,(X),(X),6.7,4.1,(X),(X),15.9,7.5,(X),(X),15.9,7.5,(X),(X),0.0,3.2,(X),(X),28.5,(X),(X),(X),34.6,(X),(X),(X),23.2,(X),(X),(X)
1400000US39035183502,39035183502,"Census Tract 1835.02, Cuyahoga County, Ohio",1449,82,94345,14425,63.4,5.7,120417,13370,28.4,5.7,36319,19701,0.0,1.9,-,**,6.6,3.2,176250,147303,0.0,1.9,-,**,0.0,1.9,-,**,1.7,1.5,68500,64697,2.2,2.3,(X),(X),61.6,5.6,122604,13664,1.9,2.3,-,**,31.5,5.1,131908,23192,41.2,5.8,110208,22055,25.4,4.1,31875,12904,1003,101,129013,16582,55.2,6.5,140000,24873,44.8,6.5,104844,42713,83.2,5.9,(X),(X),15.4,6.2,(X),(X),1.5,1.6,(X),(X),446,103,28750,15637,67.0,11.6,(X),(X),66.1,11.6,(X),(X),0.9,2.1,(X),(X),33.0,11.6,(X),(X),31.2,11.7,(X),(X),1.8,2.6,(X),(X),23.5,(X),(X),(X),20.1,(X),(X),(X),29.4,(X),(X),(X)
1400000US39035183603,39035183603,"Census Tract 1836.03, Cuyahoga County, Ohio",552,76,32419,9622,3.8,3.5,(X),(X),90.0,6.2,31250,8767,0.0,4.9,-,**,3.1,3.4,-,**,0.0,4.9,-,**,0.0,4.9,-,**,3.1,3.6,-,**,2.2,3.0,-,**,3.8,3.5,(X),(X),0.0,4.9,(X),(X),27.0,7.4,(X),(X),35.5,7.7,(X),(X),37.5,6.3,(X),(X),334,73,35000,12283,40.4,12.8,24938,10105,59.6,12.8,48958,17456,56.0,13.2,(X),(X),27.8,11.7,(X),(X),16.2,11.2,(X),(X),218,56,24200,13178,70.2,16.1,(X),(X),66.5,16.3,(X),(X),3.7,5.8,(X),(X),29.8,16.1,(X),(X),26.6,15.7,(X),(X),3.2,4.8,(X),(X),46.9,(X),(X),(X),56.3,(X),(X),(X),32.6,(X),(X),(X)
